X Y Xfit Yfit
1.5164300E+1 1.8577800E+2 1.4924765E+1 1.8505840E+2
1.6008400E+1 2.0564800E+2 1.6008400E+1 2.0502063E+2
1.7091900E+1 2.2758800E+2 1.7091900E+1 2.2714204E+2
1.8169300E+1 2.5211000E+2 1.8154741E+1 2.5168507E+2
1.9087300E+1 2.7932600E+2 1.9179110E+1 2.7894643E+2
2.0060300E+1 3.0962300E+2 2.0151200E+1 3.0925908E+2
2.0972900E+1 3.4331300E+2 2.1061897E+1 3.4299444E+2
2.1903000E+1 3.8086000E+2 2.1906861E+1 3.8056496E+2
2.2753000E+1 4.2271500E+2 2.2686108E+1 4.2242743E+2
2.3403300E+1 4.6940500E+2 2.3403300E+1 4.6908720E+2
2.4103400E+1 5.2140500E+2 2.4064909E+1 5.2110324E+2
2.4643000E+1 5.7930000E+2 2.4679425E+1 5.7909439E+2
2.5263000E+1 6.4391600E+2 2.5256689E+1 6.4374639E+2
2.5773500E+1 7.1593500E+2 2.5807404E+1 7.1582003E+2
2.6270200E+1 7.9619300E+2 2.6342834E+1 7.9616022E+2
2.7017900E+1 8.8574100E+2 2.6874667E+1 8.8570602E+2
2.7650900E+1 9.8562000E+2 2.7415037E+1 9.8550186E+2
2.7818900E+1 1.0967100E+3 2.7976669E+1 1.0967100E+3
2.8696200E+1 1.2205000E+3 2.8573127E+1 1.2206240E+3
2.9128100E+1 1.3579900E+3 2.9219176E+1 1.3586844E+3
3.0070000E+1 1.5118300E+3 2.9931221E+1 1.5124949E+3
3.1306000E+1 1.6841800E+3 3.0727864E+1 1.6838420E+3
3.1369600E+1 1.8740500E+3 3.1630566E+1 1.8747149E+3
3.3157200E+1 2.0874600E+3 3.2664456E+1 2.0873292E+3
3.3251100E+1 2.3237500E+3 3.3859296E+1 2.3241527E+3
3.4891100E+1 2.5891600E+3 3.5250664E+1 2.5879337E+3
3.5716900E+1 2.8813600E+3 3.6881384E+1 2.8817333E+3
3.9082200E+1 3.2066200E+3 3.8803281E+1 3.2089605E+3
4.0750300E+1 3.5740100E+3 4.1079331E+1 3.5734122E+3
4.3786300E+1 3.9761300E+3 4.3786300E+1 3.9793170E+3
4.5134700E+1 4.4297800E+3 4.7017997E+1 4.4313842E+3
5.0458600E+1 4.9248200E+3 5.0889288E+1 4.9348584E+3
5.9475300E+1 5.4905300E+3 5.5541043E+1 5.4955803E+3
6.1288700E+1 6.1146100E+3 6.1146254E+1 6.1200544E+3
7.3857400E+1 6.8111200E+3 6.7917600E+1 6.8155241E+3
7.5118400E+1 7.5874500E+3 7.6116797E+1 7.5900558E+3
8.4185100E+1 8.4500300E+3 8.6066172E+1 8.4526320E+3
9.6461900E+1 9.4056700E+3 9.8162978E+1 9.4132548E+3
1.2233400E+2 1.0458700E+4 1.1289712E+2 1.0483061E+4
1.1774100E+2 1.1657300E+4 1.0993755E+2 1.0275725E+4
1.2149900E+2 1.3022200E+4 1.1234645E+2 1.0444747E+4
1.8617600E+2 1.4436100E+4 1.7971139E+2 1.4478791E+4
2.3483400E+2 1.6126800E+4 2.1263425E+2 1.6124223E+4
2.8863000E+2 1.7868200E+4 2.5301348E+2 1.7956586E+4
2.8248000E+2 1.9929100E+4 2.4772312E+2 1.7726281E+4
2.9353700E+2 2.2181000E+4 3.6351410E+2 2.2269317E+4
4.3098900E+2 2.4716000E+4 4.3844971E+2 2.4799543E+4
4.5098300E+2 2.7543700E+4 5.3068957E+2 2.7616977E+4
5.3222700E+2 3.0729800E+4 6.4430880E+2 3.0754112E+4
9.0598300E+2 3.4140600E+4 7.8434971E+2 3.4247068E+4
6.6298500E+2 3.8304500E+4 6.8836524E+2 3.1892058E+4
8.4248200E+2 4.2066800E+4 7.5727710E+2 3.3598705E+4
1.1415200E+3 4.7217800E+4 1.4331750E+3 4.7285222E+4
1.7399400E+3 5.2460900E+4 1.7579759E+3 5.2649954E+4
1.9661300E+3 5.8497100E+4 2.1591794E+3 5.8620695E+4
2.4592900E+3 6.5489100E+4 2.6548857E+3 6.5264904E+4
2.5875900E+3 7.3240800E+4 3.2674717E+3 7.2657105E+4
4.7959300E+3 8.1010600E+4 4.0246083E+3 8.0879689E+4
4.5379800E+3 8.9221900E+4 3.9229903E+3 7.9824625E+4
7.3166200E+3 1.0020300E+5 6.1172378E+3 1.0018740E+5
6.1269300E+3 1.1308600E+5 5.5763035E+3 9.5568204E+4
1.0492500E+4 1.2316300E+5 9.3137502E+3 1.2402309E+5
1.1849900E+4 1.3739700E+5 1.1496473E+4 1.3794201E+5
1.2959200E+4 1.4601600E+5 1.4191985E+4 1.5337619E+5
2.0878800E+4 1.6798500E+5 1.7518934E+4 1.7047291E+5
1.8642900E+4 1.9671400E+5 1.6469300E+4 1.6527510E+5
2.3112900E+4 2.0493800E+5 2.6678836E+4 2.1028008E+5
3.1835100E+4 2.3126300E+5 3.2902315E+4 2.3331265E+5
4.0551000E+4 2.3671300E+5 4.0551000E+4 2.5864384E+5
4.8242800E+4 3.6533200E+5 4.4821483E+4 2.7167572E+5
4.5346600E+4 5.1202500E+5 4.3137855E+4 2.6662158E+5
