fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0L01 8:31:52 291.8 39.73 1.000E+000 6.844E-001 2.488E-006 1.000E+019 2.702E+000 2.717E-008 1.893E-004 3.357E-001 1.893E-004 3.408E-005 5.363E-001 2.335E-001 1.459E-004 2.821E-002 
0L02 8:54:46 294.5 39.37 1.000E+000 5.475E-001 2.763E-006 1.000E+019 2.623E+000 3.373E-008 1.792E-004 3.239E-001 1.792E-004 3.092E-005 5.327E-001 2.246E-001 1.376E-004 5.218E-003 
0L03 9:18:12 297.7 38.95 1.000E+000 5.542E-001 2.724E-006 1.000E+019 2.629E+000 3.678E-008 1.907E-004 3.193E-001 1.907E-004 3.215E-005 5.279E-001 2.208E-001 1.456E-004 6.437E-002 
0L04 9:37:06 301 38.52 1.000E+000 5.866E-001 2.596E-006 1.000E+019 2.629E+000 4.060E-008 1.886E-004 3.096E-001 1.886E-004 3.035E-005 5.196E-001 2.128E-001 1.426E-004 6.002E-002 
0L05 9:56:14 305.2 37.99 1.000E+000 6.123E-001 2.497E-006 1.000E+019 2.646E+000 4.481E-008 1.897E-004 2.988E-001 1.897E-004 2.885E-005 5.089E-001 2.037E-001 1.416E-004 5.164E-002 
0L06 10:13:10 309.1 37.51 1.000E+000 6.072E-001 2.503E-006 1.000E+019 2.614E+000 5.137E-008 1.815E-004 2.836E-001 1.815E-004 2.561E-005 4.977E-001 1.916E-001 1.336E-004 5.539E-003 
0L07 10:31:12 311.6 37.21 1.000E+000 6.325E-001 2.417E-006 1.000E+019 2.601E+000 5.619E-008 1.904E-004 2.799E-001 1.904E-004 2.643E-005 4.958E-001 1.890E-001 1.398E-004 3.740E-002 
0L08 10:52:50 314.7 36.84 1.000E+000 6.821E-001 2.383E-006 1.000E+019 2.614E+000 5.955E-008 1.927E-004 2.720E-001 1.927E-004 2.556E-005 4.878E-001 1.824E-001 1.401E-004 3.243E-003 
0L09 11:10:24 318.1 36.45 1.000E+000 7.060E-001 2.298E-006 1.000E+019 2.598E+000 6.580E-008 1.919E-004 2.614E-001 1.919E-004 2.407E-005 4.797E-001 1.743E-001 1.380E-004 2.405E-002 
0L10 11:28:44 321.5 36.06 1.000E+000 6.489E-001 2.411E-006 1.000E+019 2.587E+000 7.222E-008 1.872E-004 2.501E-001 1.872E-004 2.200E-005 4.698E-001 1.652E-001 1.331E-004 3.253E-002 
0L11 11:44:34 324.9 35.69 1.000E+000 6.925E-001 2.337E-006 1.000E+019 2.579E+000 7.822E-008 1.901E-004 2.409E-001 1.901E-004 2.117E-005 4.622E-001 1.582E-001 1.337E-004 8.898E-003 
0L12 12:02:02 328 35.35 1.000E+000 7.395E-001 2.254E-006 1.000E+019 2.593E+000 8.159E-008 1.911E-004 2.317E-001 1.911E-004 2.006E-005 4.530E-001 1.510E-001 1.327E-004 5.213E-003 
0L13 12:18:30 331.3 35 1.000E+000 6.766E-001 2.512E-006 1.000E+019 2.537E+000 9.409E-008 1.934E-004 2.235E-001 1.934E-004 1.941E-005 4.490E-001 1.451E-001 1.337E-004 3.752E-003 
0L14 12:34:40 334.6 34.65 1.000E+000 7.694E-001 2.396E-006 1.000E+019 2.559E+000 9.805E-008 1.948E-004 2.145E-001 1.948E-004 1.837E-005 4.397E-001 1.383E-001 1.327E-004 3.040E-003 
0L15 12:53:48 338.7 34.23 1.000E+000 7.303E-001 2.587E-006 1.000E+019 2.530E+000 1.102E-007 1.940E-004 2.030E-001 1.939E-004 1.695E-005 4.307E-001 1.297E-001 1.306E-004 4.714E-003 
0L16 13:11:36 342.2 33.88 1.000E+000 7.406E-001 2.605E-006 1.000E+019 2.521E+000 1.188E-007 1.962E-004 1.938E-001 1.961E-004 1.608E-005 4.229E-001 1.230E-001 1.306E-004 6.590E-003 
