T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.204814079E+00 1.200742015E+00 4.072064000E-03 1.204795293E+00 1.200690563E+00 4.104730000E-03 1.878600000E-05 5.145200000E-05
295 1.198114854E+00 1.068508777E+00 1.296060770E-01 1.198099593E+00 1.068440416E+00 1.296591770E-01 1.526100000E-05 6.836100000E-05
300 1.183188364E+00 1.199695153E+00 -1.650678900E-02 1.183177753E+00 1.199654262E+00 -1.647650900E-02 1.061100000E-05 4.089100000E-05
305 1.151831276E+00 1.052093877E+00 9.973739900E-02 1.151828716E+00 1.052050032E+00 9.977868400E-02 2.560000000E-06 4.384500000E-05
310 1.091679010E+00 1.191607295E+00 -9.992828500E-02 1.091691441E+00 1.191574605E+00 -9.988316400E-02 -1.243100000E-05 3.269000000E-05
315 1.017647800E+00 1.003749057E+00 1.389874300E-02 1.017629543E+00 1.003742781E+00 1.388676200E-02 1.825700000E-05 6.276000000E-06
320 1.018247297E+00 1.134653238E+00 -1.164059410E-01 1.018227522E+00 1.134641530E+00 -1.164140080E-01 1.977500000E-05 1.170800000E-05
325 1.021083563E+00 1.006130117E+00 1.495344600E-02 1.021058707E+00 1.006118918E+00 1.493978900E-02 2.485600000E-05 1.119900000E-05
330 1.026940830E+00 1.016750769E+00 1.019006100E-02 1.026904984E+00 1.016718724E+00 1.018626000E-02 3.584600000E-05 3.204500000E-05
335 1.036842929E+00 1.012802456E+00 2.404047300E-02 1.036786203E+00 1.012777068E+00 2.400913500E-02 5.672600000E-05 2.538800000E-05
340 1.051833797E+00 1.023644573E+00 2.818922400E-02 1.051739610E+00 1.023597121E+00 2.814248900E-02 9.418700000E-05 4.745200000E-05
