N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.332960000E-04 2.588300000E-04 2.097140000E-04 1.753990000E-04
1.600000000E+01 3.209810000E-03 2.956241000E-03 2.791188000E-03 2.679908000E-03
1.700000000E+01 2.414571500E-02 2.319535800E-02 2.266675400E-02 2.238453200E-02
1.549996187E+01 8.365030000E-04 7.454340000E-04 6.812960000E-04 6.288640000E-04
1.649996187E+01 9.300670000E-03 8.646757000E-03 8.263128000E-03 8.021350000E-03
1.674996808E+01 1.530126500E-02 1.443845300E-02 1.393524300E-02 1.364178000E-02
1.624993176E+01 5.507940000E-03 5.076367000E-03 4.814002000E-03 4.643547000E-03
1.574996808E+01 1.807716000E-03 1.657644000E-03 1.555792000E-03 1.486880000E-03
1.524993176E+01 -5.226500000E-05 -9.407000000E-05 -1.298830000E-04 -1.606260000E-04
