N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.020000028E+00 1.019981215E+00 1.019953869E+00 1.019914301E+00 1.019857435E+00 1.019776522E+00 1.019663094E+00 1.019507588E+00 1.019301481E+00 1.019042292E+00 1.018743138E+00 1.018447640E+00 1.018247297E+00 1.018291237E+00 1.018772829E+00 1.019885597E+00 1.032272418E+00 1.060217848E+00 1.080823407E+00
1.600000000E+01 1.256566365E+00 1.256632438E+00 1.256728728E+00 1.256868625E+00 1.257070910E+00 1.257361465E+00 1.257774859E+00 1.258355186E+00 1.259155049E+00 1.260230858E+00 1.261633431E+00 1.263394967E+00 1.265518369E+00 1.267977019E+00 1.270728236E+00 1.273731148E+00 1.276955864E+00 1.280382191E+00 1.283996976E+00
1.700000000E+01 1.329839518E+00 1.329897140E+00 1.329981325E+00 1.330104078E+00 1.330282553E+00 1.330540974E+00 1.330912910E+00 1.331443725E+00 1.332192560E+00 1.333232630E+00 1.334648190E+00 1.336526558E+00 1.338944690E+00 1.341952561E+00 1.345558871E+00 1.349726356E+00 1.354381726E+00 1.359437183E+00 1.364811591E+00
1.549996187E+01 1.156356771E+00 1.156715938E+00 1.157238883E+00 1.157997432E+00 1.159091733E+00 1.160657929E+00 1.162873935E+00 1.165958074E+00 1.170151138E+00 1.175668299E+00 1.182610614E+00 1.190847453E+00 1.199929686E+00 1.209136435E+00 1.217712230E+00 1.225177046E+00 1.231469293E+00 1.236825123E+00 1.241551813E+00
1.649996187E+01 1.291708117E+00 1.291752768E+00 1.291818004E+00 1.291913095E+00 1.292051327E+00 1.292251371E+00 1.292539095E+00 1.292949375E+00 1.293527474E+00 1.294329191E+00 1.295418475E+00 1.296861598E+00 1.298718017E+00 1.301029995E+00 1.303814222E+00 1.307058679E+00 1.310726503E+00 1.314766978E+00 1.319130004E+00
1.674996808E+01 1.310420916E+00 1.310470350E+00 1.310542570E+00 1.310647899E+00 1.310801057E+00 1.311022851E+00 1.311342145E+00 1.311797993E+00 1.312441401E+00 1.313335688E+00 1.314554196E+00 1.316173843E+00 1.318264467E+00 1.320875627E+00 1.324024945E+00 1.327692914E+00 1.331828184E+00 1.336363019E+00 1.341231861E+00
1.624993176E+01 1.275592146E+00 1.275638855E+00 1.275707041E+00 1.275806325E+00 1.275950379E+00 1.276158317E+00 1.276456285E+00 1.276878946E+00 1.277470157E+00 1.278281988E+00 1.279370903E+00 1.280790715E+00 1.282583838E+00 1.284774128E+00 1.287364118E+00 1.290337014E+00 1.293661708E+00 1.297300215E+00 1.301217170E+00
1.574996808E+01 1.226196150E+00 1.226334158E+00 1.226535067E+00 1.226826394E+00 1.227246552E+00 1.227847634E+00 1.228697752E+00 1.229880676E+00 1.231489658E+00 1.233611333E+00 1.236297062E+00 1.239527220E+00 1.243188288E+00 1.247091058E+00 1.251038200E+00 1.254902297E+00 1.258654739E+00 1.262333407E+00 1.265993581E+00
1.524993176E+01 1.014025623E+00 1.014029323E+00 1.014034850E+00 1.014043165E+00 1.014055802E+00 1.014075251E+00 1.014105659E+00 1.014154065E+00 1.014232545E+00 1.026961661E+00 1.044039789E+00 1.065008054E+00 1.088925804E+00 1.113778291E+00 1.136988647E+00 1.156525663E+00 1.171763609E+00 1.183334957E+00 1.192326258E+00
