N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.182920164E+00 1.211654954E+00 1.227227815E+00 1.239395387E+00 1.251555613E+00 1.264468119E+00 1.279859174E+00 1.297758708E+00 1.318415832E+00
1.016672606E+01 1.183038731E+00 1.211705221E+00 1.227261679E+00 1.239428628E+00 1.251594004E+00 1.264515113E+00 1.279918108E+00 1.297833027E+00 1.318507441E+00
1.033324570E+01 1.183211450E+00 1.211778536E+00 1.227311148E+00 1.239477229E+00 1.251650137E+00 1.264583815E+00 1.280004224E+00 1.297941567E+00 1.318641147E+00
1.049996187E+01 1.183462186E+00 1.211885193E+00 1.227383332E+00 1.239548240E+00 1.251732172E+00 1.264684187E+00 1.280129970E+00 1.298099924E+00 1.318836033E+00
1.066670514E+01 1.183824391E+00 1.212039765E+00 1.227488411E+00 1.239651839E+00 1.251851897E+00 1.264830610E+00 1.280313251E+00 1.298330459E+00 1.319119337E+00
1.083333839E+01 1.184343828E+00 1.212262534E+00 1.227640843E+00 1.239802605E+00 1.252026221E+00 1.265043677E+00 1.280579612E+00 1.298664905E+00 1.319529479E+00
1.100000000E+01 1.185081013E+00 1.212580998E+00 1.227860842E+00 1.240021190E+00 1.252279157E+00 1.265352544E+00 1.280965040E+00 1.299147614E+00 1.320119666E+00
1.116672606E+01 1.186111765E+00 1.213031124E+00 1.228176086E+00 1.240336428E+00 1.252644290E+00 1.265797841E+00 1.281519254E+00 1.299839180E+00 1.320961609E+00
1.133324570E+01 1.187523171E+00 1.213657493E+00 1.228623386E+00 1.240787661E+00 1.253167608E+00 1.266434826E+00 1.282309091E+00 1.300819688E+00 1.322148191E+00
1.149996187E+01 1.189401049E+00 1.214511125E+00 1.229249767E+00 1.241426974E+00 1.253910144E+00 1.267336117E+00 1.283420803E+00 1.302189914E+00 1.323792773E+00
1.166670514E+01 1.191805649E+00 1.215643868E+00 1.230112234E+00 1.242320405E+00 1.254949379E+00 1.268592451E+00 1.284959255E+00 1.304067705E+00 1.326021758E+00
1.183333839E+01 1.194738339E+00 1.217099741E+00 1.231275474E+00 1.243546905E+00 1.256377562E+00 1.270309102E+00 1.287040929E+00 1.306576034E+00 1.328956846E+00
1.200000000E+01 1.198114853E+00 1.218906643E+00 1.232807200E+00 1.245193344E+00 1.258294607E+00 1.272595091E+00 1.289777841E+00 1.309820438E+00 1.332686467E+00
1.216672606E+01 1.201773030E+00 1.221074797E+00 1.234771521E+00 1.247344237E+00 1.260793755E+00 1.275543699E+00 1.293252186E+00 1.313858480E+00 1.337232995E+00
1.233324570E+01 1.205531727E+00 1.223604722E+00 1.237220520E+00 1.250066139E+00 1.263940663E+00 1.279206936E+00 1.297487820E+00 1.318672123E+00 1.342531167E+00
1.249996187E+01 1.209272060E+00 1.226497209E+00 1.240183793E+00 1.253389681E+00 1.267751870E+00 1.283573389E+00 1.302432162E+00 1.324159692E+00 1.348434271E+00
1.266670514E+01 1.212975880E+00 1.229752405E+00 1.243657732E+00 1.257296558E+00 1.272183354E+00 1.288563008E+00 1.307962659E+00 1.330158025E+00 1.354750955E+00
1.283333839E+01 1.216691112E+00 1.233357222E+00 1.247601153E+00 1.261720643E+00 1.277139229E+00 1.294046766E+00 1.313919607E+00 1.336486529E+00 1.361293792E+00
1.300000000E+01 1.220466062E+00 1.237276078E+00 1.251944013E+00 1.266566499E+00 1.282499339E+00 1.299882973E+00 1.320147946E+00 1.342987983E+00 1.367912478E+00
