N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+15 340 2.400E-4 1.011141775E+00 1.012263252E+00
1.468000E+10 1.000E+15 340 2.400E-4 1.011454818E+00 1.012241230E+00
2.154000E+10 1.000E+15 340 2.400E-4 1.011667280E+00 1.012215066E+00
3.162000E+10 1.000E+15 340 2.400E-4 1.011795008E+00 1.012173699E+00
4.642000E+10 1.000E+15 340 2.400E-4 1.011857070E+00 1.012117896E+00
6.813000E+10 1.000E+15 340 2.400E-4 1.011859520E+00 1.012037376E+00
1.000000E+11 1.000E+15 340 2.400E-4 1.011802718E+00 1.011926272E+00
1.468000E+11 1.000E+15 340 2.400E-4 1.011693929E+00 1.011776349E+00
2.154000E+11 1.000E+15 340 2.400E-4 1.011523746E+00 1.011582526E+00
3.162000E+11 1.000E+15 340 2.400E-4 1.011306760E+00 1.011345317E+00
4.642000E+11 1.000E+15 340 2.400E-4 1.011061670E+00 1.011088562E+00
6.813000E+11 1.000E+15 340 2.400E-4 1.010839346E+00 1.010856138E+00
1.000000E+12 1.000E+15 340 2.400E-4 1.010718257E+00 1.010733778E+00
1.468000E+12 1.000E+15 340 2.400E-4 1.010927132E+00 1.010843346E+00
2.154000E+12 1.000E+15 340 2.400E-4 1.011571565E+00 1.011578810E+00
3.162000E+12 1.000E+15 340 2.400E-4 1.013221985E+00 1.013228415E+00
4.642000E+12 1.000E+15 340 2.400E-4 1.014786397E+00 1.014824510E+00
6.813000E+12 1.000E+15 340 2.400E-4 1.017356007E+00 1.017361188E+00
1.000000E+13 1.000E+15 340 2.400E-4 1.020482070E+00 1.020486270E+00
