N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 1.778E+16 330 3.800E-4 3.773987E+1 1.643040E+1 5.446460E-1 7.993440E+1
1.468000E+10 1.778E+16 330 3.800E-4 3.769227E+1 1.639990E+1 5.444450E-1 7.991610E+1
2.154000E+10 1.778E+16 330 3.800E-4 3.762394E+1 1.635610E+1 5.441520E-1 7.989050E+1
3.162000E+10 1.778E+16 330 3.800E-4 3.752679E+1 1.629400E+1 5.437280E-1 7.985550E+1
4.642000E+10 1.778E+16 330 3.800E-4 3.739060E+1 1.620730E+1 5.431200E-1 7.980890E+1
6.813000E+10 1.778E+16 330 3.800E-4 3.720334E+1 1.608850E+1 5.422580E-1 7.974950E+1
1.000000E+11 1.778E+16 330 3.800E-4 3.695257E+1 1.593040E+1 5.410580E-1 7.967780E+1
1.468000E+11 1.778E+16 330 3.800E-4 3.662809E+1 1.572710E+1 5.394110E-1 7.960010E+1
2.154000E+11 1.778E+16 330 3.800E-4 3.622567E+1 1.547040E+1 5.372370E-1 7.949110E+1
3.162000E+11 1.778E+16 330 3.800E-4 3.575004E+1 1.517760E+1 5.345960E-1 7.941490E+1
4.642000E+11 1.778E+16 330 3.800E-4 3.521452E+1 1.485170E+1 5.315740E-1 7.934000E+1
6.813000E+11 1.778E+16 330 3.800E-4 3.463596E+1 1.450180E+1 5.282210E-1 7.926460E+1
1.000000E+12 1.778E+16 330 3.800E-4 3.402755E+1 1.412900E+1 5.246370E-1 7.914480E+1
1.468000E+12 1.778E+16 330 3.800E-4 3.339455E+1 1.374970E+1 5.208710E-1 7.904740E+1
2.154000E+12 1.778E+16 330 3.800E-4 3.273525E+1 1.335020E+1 5.167770E-1 7.891650E+1
3.162000E+12 1.778E+16 330 3.800E-4 3.204488E+1 1.294000E+1 5.124400E-1 7.880120E+1
4.642000E+12 1.778E+16 330 3.800E-4 3.131902E+1 1.251400E+1 5.077890E-1 7.868710E+1
6.813000E+12 1.778E+16 330 3.800E-4 3.055476E+1 1.206470E+1 5.028670E-1 7.852080E+1
1.000000E+13 1.778E+16 330 3.800E-4 2.975067E+1 1.160600E+1 4.976750E-1 7.838640E+1
1.468000E+13 1.778E+16 330 3.800E-4 2.890638E+1 1.112640E+1 4.922540E-1 7.819400E+1
2.154000E+13 1.778E+16 330 3.800E-4 2.802252E+1 1.064010E+1 4.865780E-1 7.803430E+1
3.162000E+13 1.778E+16 330 3.800E-4 2.710069E+1 1.013690E+1 4.807490E-1 7.780460E+1
4.642000E+13 1.778E+16 330 3.800E-4 2.614351E+1 9.630700E+0 4.746440E-1 7.761180E+1
6.813000E+13 1.778E+16 330 3.800E-4 2.515465E+1 9.113100E+0 4.684030E-1 7.734410E+1
1.000000E+14 1.778E+16 330 3.800E-4 2.413882E+1 8.592500E+0 4.619580E-1 7.705530E+1
