f G/w
1.0000000E+6 5.6378573E-5
8.9779585E+5 5.8528293E-5
8.0603739E+5 6.0282663E-5
7.2365703E+5 6.1594659E-5
6.4969628E+5 6.2524488E-5
5.8329463E+5 6.3012355E-5
5.2367949E+5 6.3153160E-5
4.7015728E+5 6.2922152E-5
4.2210526E+5 6.2237964E-5
3.7896435E+5 6.1275733E-5
3.4023262E+5 5.9755420E-5
3.0545943E+5 5.8190300E-5
2.7424021E+5 5.6433608E-5
2.4621173E+5 5.4500860E-5
2.2104787E+5 5.2611388E-5
1.9845586E+5 5.0630302E-5
1.7817285E+5 4.8776801E-5
1.5996284E+5 4.6925022E-5
1.4361398E+5 4.5251019E-5
1.2893603E+5 4.3684521E-5
1.1575824E+5 4.2461322E-5
1.0392726E+5 4.1295718E-5
9.3305466E+4 4.0399241E-5
8.3769261E+4 3.9865906E-5
7.5207695E+4 3.9390725E-5
6.7521156E+4 3.9390179E-5
6.0620214E+4 3.9558490E-5
5.4424577E+4 4.0047313E-5
4.8862159E+4 4.0664705E-5
4.3868244E+4 4.1740739E-5
3.9384728E+4 4.3120725E-5
3.5359445E+4 4.4999985E-5
3.1745563E+4 4.7021144E-5
2.8501035E+4 4.9666996E-5
2.5588111E+4 5.2551096E-5
2.2972900E+4 5.5942474E-5
2.0624974E+4 5.9618255E-5
1.8517016E+4 6.3921658E-5
1.6624501E+4 6.9036564E-5
1.4925408E+4 7.4327695E-5
1.3399969E+4 8.0462740E-5
1.2030437E+4 8.7486754E-5
1.0800876E+4 9.5493014E-5
9.6969820E+3 1.0383010E-4
8.7059100E+3 1.1346769E-4
7.8161300E+3 1.2396671E-4
7.0172890E+3 1.3592976E-4
6.3000930E+3 1.4873067E-4
5.6561970E+3 1.6331222E-4
5.0781110E+3 1.7943385E-4
4.5591070E+3 1.9734460E-4
4.0931470E+3 2.1721728E-4
3.6748100E+3 2.3892591E-4
3.2992300E+3 2.6350187E-4
2.9620350E+3 2.9038325E-4
2.6593020E+3 3.2009969E-4
2.3875110E+3 3.5293712E-4
2.1434970E+3 3.8899932E-4
1.9244230E+3 4.2927463E-4
1.7277390E+3 4.7355465E-4
1.5511570E+3 5.2214100E-4
1.3926220E+3 5.7586691E-4
1.2502900E+3 6.3500333E-4
1.1225050E+3 7.0005914E-4
1.0077810E+3 7.7257002E-4
9.0478100E+2 8.4891624E-4
8.1230900E+2 9.3408240E-4
7.2928800E+2 1.0290121E-3
6.5475100E+2 1.1279687E-3
5.8783300E+2 1.2358370E-3
5.2775400E+2 1.3487994E-3
4.7381500E+2 1.4735558E-3
4.2539000E+2 1.6081047E-3
3.8191300E+2 1.7499411E-3
3.4288000E+2 1.8938176E-3
3.0783600E+2 2.0550461E-3
2.7637400E+2 2.2084482E-3
2.4812700E+2 2.3782294E-3
2.2276800E+2 2.5707979E-3
2.0000000E+2 2.7698967E-3
