x N
1.9280108E+0 6.5296519E+20
1.9086364E+0 6.8444034E+20
1.8908719E+0 7.2950196E+20
1.8734526E+0 7.4877263E+20
1.8562740E+0 7.7394383E+20
1.8396732E+0 7.9425421E+20
1.8230561E+0 8.0227696E+20
1.8064884E+0 7.8958761E+20
1.7890197E+0 7.9169488E+20
1.7722262E+0 8.0590892E+20
1.7550326E+0 8.1397961E+20
1.7382542E+0 8.2880786E+20
1.7213411E+0 8.1330726E+20
1.7035760E+0 8.0709529E+20
1.6860428E+0 8.2379568E+20
1.6686325E+0 8.2107680E+20
1.6506100E+0 8.2227153E+20
1.6328746E+0 8.3226896E+20
1.6148920E+0 8.1726399E+20
1.5960892E+0 8.2434735E+20
1.5780109E+0 8.3604044E+20
1.5592914E+0 8.3001943E+20
1.5405080E+0 8.3614844E+20
1.5216090E+0 8.2795858E+20
1.5019723E+0 8.3041399E+20
1.4826990E+0 8.4221826E+20
1.4631000E+0 8.3631108E+20
1.4430256E+0 8.3519667E+20
1.4228258E+0 8.5190194E+20
1.4029875E+0 8.5915170E+20
1.3825504E+0 8.4844157E+20
1.3616020E+0 8.5100391E+20
1.3406627E+0 8.6745657E+20
1.3198690E+0 8.6730329E+20
1.2982491E+0 8.7179584E+20
1.2769907E+0 8.7136291E+20
1.2546102E+0 8.6204456E+20
1.2321108E+0 8.5519648E+20
1.2085266E+0 8.3258690E+20
1.1838515E+0 8.1190317E+20
1.1580042E+0 8.0185311E+20
