N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 2.856432000E-03 3.892980000E-03 5.207645000E-03 6.394934000E-03 7.678625000E-03 8.979225000E-03 1.082010200E-02 1.348822700E-02 1.745527900E-02
1.016672606E+01 2.012688000E-03 2.771347000E-03 3.752232000E-03 4.644221000E-03 5.603457000E-03 6.546215000E-03 7.868074000E-03 9.754035000E-03 1.252901000E-02
1.033324570E+01 1.405593000E-03 1.951021000E-03 2.683950000E-03 3.325916000E-03 4.034690000E-03 4.718518000E-03 5.669179000E-03 7.002667000E-03 8.936042000E-03
1.049996187E+01 9.754510000E-04 1.362385000E-03 1.905039000E-03 2.381841000E-03 2.873725000E-03 3.369295000E-03 4.054236000E-03 5.000400000E-03 6.351410000E-03
1.066670514E+01 6.741750000E-04 9.461830000E-04 1.335737000E-03 1.678495000E-03 2.031338000E-03 2.390710000E-03 2.886364000E-03 3.563674000E-03 4.519879000E-03
1.083333839E+01 4.649000000E-04 6.551110000E-04 9.311950000E-04 1.181133000E-03 1.430182000E-03 1.692102000E-03 2.054349000E-03 2.547751000E-03 3.242084000E-03
1.100000000E+01 3.256700000E-04 4.531470000E-04 6.473770000E-04 8.265940000E-04 1.006776000E-03 1.199889000E-03 1.469496000E-03 1.839351000E-03 2.363004000E-03
1.116672606E+01 2.265570000E-04 3.137980000E-04 4.503580000E-04 5.817590000E-04 7.166800000E-04 8.567570000E-04 1.063043000E-03 1.351176000E-03 1.763631000E-03
1.133324570E+01 1.565700000E-04 2.180340000E-04 3.139010000E-04 4.093590000E-04 5.138810000E-04 6.195080000E-04 7.831030000E-04 1.017173000E-03 1.354706000E-03
1.149996187E+01 1.093210000E-04 1.524020000E-04 2.208230000E-04 2.908270000E-04 3.714460000E-04 4.564600000E-04 5.912910000E-04 7.892190000E-04 1.071771000E-03
1.166670514E+01 7.639800000E-05 1.075090000E-04 1.569920000E-04 2.097580000E-04 2.729300000E-04 3.447430000E-04 4.596300000E-04 6.327980000E-04 8.704290000E-04
1.183333839E+01 5.391200000E-05 7.683400000E-05 1.133780000E-04 1.541370000E-04 2.062300000E-04 2.680020000E-04 3.680750000E-04 5.175100000E-04 7.233690000E-04
1.200000000E+01 3.855800000E-05 5.589000000E-05 8.413300000E-05 1.163860000E-04 1.596400000E-04 2.146350000E-04 3.026080000E-04 4.318010000E-04 6.076820000E-04
1.216672606E+01 2.809700000E-05 4.157800000E-05 6.352100000E-05 9.025500000E-05 1.277540000E-04 1.765320000E-04 2.538330000E-04 3.652270000E-04 5.151900000E-04
1.233324570E+01 2.102900000E-05 3.212400000E-05 4.947000000E-05 7.214800000E-05 1.046400000E-04 1.481990000E-04 2.157410000E-04 3.116100000E-04 4.388100000E-04
1.249996187E+01 1.616500000E-05 2.528300000E-05 3.970700000E-05 5.921600000E-05 8.760100000E-05 1.260840000E-04 1.846620000E-04 2.665960000E-04 3.741200000E-04
1.266670514E+01 1.282000000E-05 2.045000000E-05 3.269700000E-05 4.962100000E-05 7.435900000E-05 1.080070000E-04 1.584220000E-04 2.280600000E-04 3.189580000E-04
1.283333839E+01 1.045400000E-05 1.687700000E-05 2.744800000E-05 4.217300000E-05 6.358800000E-05 9.269100000E-05 1.357430000E-04 1.945910000E-04 2.711010000E-04
1.300000000E+01 8.724000000E-06 1.421900000E-05 2.332300000E-05 3.605100000E-05 5.442300000E-05 7.940500000E-05 1.157660000E-04 1.653770000E-04 2.290170000E-04
