N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 1.000E+17 305 1.800E-4 2.401453E-1 2.204960E+1 4.647760E-1 7.902120E+1
1.468000E+10 1.000E+17 305 1.800E-4 2.370884E-1 2.174060E+1 4.642600E-1 7.900620E+1
2.154000E+10 1.000E+17 305 1.800E-4 2.328660E-1 2.131460E+1 4.635400E-1 7.898500E+1
3.162000E+10 1.000E+17 305 1.800E-4 2.271737E-1 2.074170E+1 4.625570E-1 7.895540E+1
4.642000E+10 1.000E+17 305 1.800E-4 2.197383E-1 1.999570E+1 4.612470E-1 7.891460E+1
6.813000E+10 1.000E+17 305 1.800E-4 2.104012E-1 1.906230E+1 4.595260E-1 7.886390E+1
1.000000E+11 1.000E+17 305 1.800E-4 1.992037E-1 1.793720E+1 4.572980E-1 7.876230E+1
1.468000E+11 1.000E+17 305 1.800E-4 1.864272E-1 1.667270E+1 4.546500E-1 7.868290E+1
2.154000E+11 1.000E+17 305 1.800E-4 1.725414E-1 1.530870E+1 4.516000E-1 7.858710E+1
3.162000E+11 1.000E+17 305 1.800E-4 1.580759E-1 1.389740E+1 4.480540E-1 7.848720E+1
4.642000E+11 1.000E+17 305 1.800E-4 1.434918E-1 1.247640E+1 4.440810E-1 7.831770E+1
6.813000E+11 1.000E+17 305 1.800E-4 1.291292E-1 1.109810E+1 4.397630E-1 7.817490E+1
1.000000E+12 1.000E+17 305 1.800E-4 1.152323E-1 9.769700E+0 4.348730E-1 7.798370E+1
1.468000E+12 1.000E+17 305 1.800E-4 1.019936E-1 8.524200E+0 4.296730E-1 7.780420E+1
2.154000E+12 1.000E+17 305 1.800E-4 8.957448E-2 7.363800E+0 4.239000E-1 7.757380E+1
3.162000E+12 1.000E+17 305 1.800E-4 7.810022E-2 6.310700E+0 4.177630E-1 7.736770E+1
4.642000E+12 1.000E+17 305 1.800E-4 6.765170E-2 5.360700E+0 4.112280E-1 7.707650E+1
6.813000E+12 1.000E+17 305 1.800E-4 5.826342E-2 4.524100E+0 4.042200E-1 7.683920E+1
1.000000E+13 1.000E+17 305 1.800E-4 4.992858E-2 3.790600E+0 3.968950E-1 7.651390E+1
1.468000E+13 1.000E+17 305 1.800E-4 4.260745E-2 3.157600E+0 3.892810E-1 7.615080E+1
2.154000E+13 1.000E+17 305 1.800E-4 3.623661E-2 2.617600E+0 3.813120E-1 7.577820E+1
3.162000E+13 1.000E+17 305 1.800E-4 3.073762E-2 2.162800E+0 3.730530E-1 7.544670E+1
4.642000E+13 1.000E+17 305 1.800E-4 2.602436E-2 1.779500E+0 3.645800E-1 7.502340E+1
6.813000E+13 1.000E+17 305 1.800E-4 2.200877E-2 1.460300E+0 3.559240E-1 7.456740E+1
1.000000E+14 1.000E+17 305 1.800E-4 1.860506E-2 1.196100E+0 3.471160E-1 7.408180E+1
