N_Fe Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
1.000000000E+01 1.528933000E-03 1.045448000E-03 -1.036267000E-03 6.126742000E-03 1.401998100E-02 2.420621600E-02 3.880097700E-02 5.967843800E-02 8.773945000E-02
1.016672606E+01 1.062542000E-03 7.349640000E-04 -7.521600000E-04 4.211575000E-03 9.777558000E-03 1.714844600E-02 2.802106500E-02 4.406815200E-02 6.644231500E-02
1.033324570E+01 7.323980000E-04 5.118830000E-04 -5.331750000E-04 2.886967000E-03 6.772220000E-03 1.203334900E-02 2.000562500E-02 3.211068100E-02 4.951662400E-02
1.049996187E+01 5.014690000E-04 3.541860000E-04 -3.704010000E-04 1.975959000E-03 4.665838000E-03 8.377698000E-03 1.414609500E-02 2.315725400E-02 3.650358200E-02
1.066670514E+01 3.413190000E-04 2.440110000E-04 -2.521850000E-04 1.351964000E-03 3.201549000E-03 5.794439000E-03 9.918407000E-03 1.655416600E-02 2.670824600E-02
1.083333839E+01 2.309670000E-04 1.676960000E-04 -1.673830000E-04 9.258280000E-04 2.190137000E-03 3.986156000E-03 6.902428000E-03 1.173890300E-02 1.942552400E-02
1.100000000E+01 1.553330000E-04 1.151940000E-04 -1.067620000E-04 6.356320000E-04 1.495210000E-03 2.730618000E-03 4.773541000E-03 8.263921000E-03 1.405352000E-02
1.116672606E+01 1.037720000E-04 7.929700000E-05 -6.319700000E-05 4.386750000E-04 1.019944000E-03 1.865079000E-03 3.286130000E-03 5.784499000E-03 1.012154700E-02
1.133324570E+01 6.886700000E-05 5.492000000E-05 -3.159500000E-05 3.053930000E-04 6.964060000E-04 1.272484000E-03 2.257389000E-03 4.037747000E-03 7.273326000E-03
1.149996187E+01 4.548200000E-05 3.851400000E-05 -8.642000000E-06 2.153570000E-04 4.771130000E-04 8.695720000E-04 1.553168000E-03 2.823810000E-03 5.237313000E-03
1.166670514E+01 3.006700000E-05 2.761200000E-05 7.432000000E-06 1.543220000E-04 3.290810000E-04 5.976450000E-04 1.076162000E-03 1.991558000E-03 3.802425000E-03
1.183333839E+01 2.014500000E-05 2.048200000E-05 1.752900000E-05 1.124620000E-04 2.294490000E-04 4.154960000E-04 7.563320000E-04 1.427673000E-03 2.802793000E-03
1.200000000E+01 1.395000000E-05 1.590500000E-05 2.237600000E-05 8.316500000E-05 1.624730000E-04 2.942750000E-04 5.435650000E-04 1.048173000E-03 2.109464000E-03
1.216672606E+01 1.020100000E-05 -1.287400000E-05 2.313400000E-05 6.225500000E-05 1.174330000E-04 2.138930000E-04 4.023080000E-04 7.921570000E-04 1.625346000E-03
1.233324570E+01 7.974000000E-06 -8.760000001E-07 2.135000000E-05 4.717300000E-05 8.707700000E-05 1.604510000E-04 3.077770000E-04 6.167910000E-04 1.280779000E-03
1.249996187E+01 6.634000000E-06 4.782000000E-06 1.853600000E-05 3.631300000E-05 6.650900000E-05 1.244770000E-04 2.431660000E-04 4.932150000E-04 1.028358000E-03
1.266670514E+01 5.780000000E-06 6.919000000E-06 1.561400000E-05 2.852500000E-05 5.237400000E-05 9.966900000E-05 1.974900000E-04 4.027880000E-04 8.372360000E-04
1.283333839E+01 5.185000000E-06 7.345000000E-06 1.306300000E-05 2.292200000E-05 4.243100000E-05 8.195300000E-05 1.638140000E-04 3.338680000E-04 6.879140000E-04
1.300000000E+01 4.728000000E-06 7.051000000E-06 1.096200000E-05 1.882900000E-05 3.520300000E-05 6.873700000E-05 1.378560000E-04 2.793130000E-04 5.681290000E-04
