N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.027274000E-03 7.132740000E-04 4.917630000E-04 3.371990000E-04 2.301910000E-04 1.565450000E-04 1.061110000E-04 7.174800000E-05 4.849000000E-05 3.289900000E-05 2.260000000E-05 1.593400000E-05 1.172300000E-05 9.122000000E-06 7.528000000E-06 6.530000000E-06 1.460000000E-06 3.018000000E-06 3.603000000E-06
1.600000000E+01 1.278836000E-02 8.940630000E-03 6.208840000E-03 4.288441000E-03 2.949461000E-03 2.022128000E-03 1.383513000E-03 9.459430000E-04 6.475530000E-04 4.450940000E-04 3.084470000E-04 2.166410000E-04 1.551890000E-04 1.140780000E-04 8.649600000E-05 6.775500000E-05 5.472900000E-05 4.535600000E-05 3.832200000E-05
1.700000000E+01 7.566763700E-02 5.736271400E-02 4.308107600E-02 3.219016900E-02 2.397594800E-02 1.780147500E-02 1.316650500E-02 9.702151000E-03 7.137289000E-03 5.264002000E-03 3.915070000E-03 2.953521000E-03 2.269170000E-03 1.777253000E-03 1.416221000E-03 1.143896000E-03 9.326030000E-04 7.645730000E-04 6.283470000E-04
1.549996187E+01 1.615807000E-03 1.089348000E-03 7.377900000E-04 5.024160000E-04 3.445060000E-04 2.385090000E-04 1.674780000E-04 1.200960000E-04 8.869900000E-05 6.787700000E-05 5.381800000E-05 4.370000000E-05 3.578000000E-05 2.916000000E-05 2.359000000E-05 1.903300000E-05 1.545900000E-05 1.273000000E-05 1.064000000E-05
1.649996187E+01 3.346281600E-02 2.426958100E-02 1.744413500E-02 1.243503000E-02 8.794895000E-03 6.176019000E-03 4.312054000E-03 3.000122000E-03 2.086980000E-03 1.458368000E-03 1.030165000E-03 7.411070000E-04 5.469540000E-04 4.161910000E-04 3.267770000E-04 2.638450000E-04 2.177570000E-04 1.824730000E-04 1.543100000E-04
1.674996808E+01 5.133872000E-02 3.804432000E-02 2.794718800E-02 2.038662800E-02 1.477162600E-02 1.062919200E-02 7.598757000E-03 5.406815000E-03 3.842857000E-03 2.743005000E-03 1.979890000E-03 1.455643000E-03 1.096520000E-03 8.485330000E-04 6.735990000E-04 5.461220000E-04 4.496270000E-04 3.738480000E-04 3.124650000E-04
1.624993176E+01 2.111764600E-02 1.501299300E-02 1.058205700E-02 7.402822000E-03 5.145187000E-03 3.557200000E-03 2.449906000E-03 1.683889000E-03 1.157877000E-03 7.993830000E-04 5.569180000E-04 3.941430000E-04 2.855090000E-04 2.130890000E-04 1.644290000E-04 1.310670000E-04 1.074130000E-04 8.990400000E-05 7.632700000E-05
1.574996808E+01 6.807644000E-03 4.697003000E-03 3.228190000E-03 2.212586000E-03 1.513707000E-03 1.034640000E-03 7.073630000E-04 4.845150000E-04 3.333160000E-04 2.310460000E-04 1.619930000E-04 1.152670000E-04 8.346400000E-05 6.164500000E-05 4.658900000E-05 3.614200000E-05 2.881100000E-05 2.357200000E-05 1.971700000E-05
1.524993176E+01 9.177050000E-04 6.459090000E-04 4.508680000E-04 3.131110000E-04 2.169150000E-04 1.502940000E-04 1.044470000E-04 7.307000000E-05 5.171800000E-05 3.729100000E-05 -4.817800000E-05 -2.295100000E-05 -6.695000000E-06 2.444000000E-06 6.611000000E-06 7.860000000E-06 7.707000000E-06 7.030000000E-06 6.241000000E-06
