N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -4.581351400E-02 -4.185178400E-02 -3.810501400E-02 -3.606768200E-02
1.600000000E+01 3.093103200E-02 3.068569400E-02 3.004146800E-02 2.962063500E-02
1.700000000E+01 6.074227300E-02 5.958517300E-02 5.790488000E-02 5.804636600E-02
1.549996187E+01 1.870103200E-02 1.828674500E-02 1.958616000E-02 1.988444000E-02
1.649996187E+01 5.092026700E-02 4.967002800E-02 4.909863400E-02 4.882738800E-02
1.674996808E+01 5.842403300E-02 5.601123100E-02 5.602217000E-02 5.587323500E-02
1.624993176E+01 3.987756100E-02 3.928777800E-02 3.890295400E-02 3.862821300E-02
1.574996808E+01 2.547888900E-02 2.565807300E-02 2.508712900E-02 2.572098200E-02
1.524993176E+01 4.456990000E-04 1.659747000E-03 3.280975000E-03 4.468897000E-03
