Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.526840E-1 2.824740E+1 4.794610E-1 7.827310E+1 7.552973E-1 2.853150E+1 4.776450E-1 7.908640E+1 3.4599621E-01 9.9574155E-01 -3.8019868E-01 1.0283690E+00
1.468000E+10 7.504422E-1 2.796760E+1 4.783850E-1 7.790410E+1 7.542188E-1 2.836660E+1 4.759640E-1 7.901990E+1 5.0073003E-01 1.4065838E+00 -5.0865191E-01 1.4120494E+00
2.154000E+10 7.472221E-1 2.758980E+1 4.767880E-1 7.744140E+1 7.526533E-1 2.814020E+1 4.737040E-1 7.892700E+1 7.2160715E-01 1.9559207E+00 -6.5103947E-01 1.8822456E+00
3.162000E+10 7.426415E-1 2.709570E+1 4.744080E-1 7.690780E+1 7.503926E-1 2.783620E+1 4.707450E-1 7.880170E+1 1.0329393E+00 2.6602051E+00 -7.7812829E-01 2.4033745E+00
4.642000E+10 7.362141E-1 2.646880E+1 4.708380E-1 7.635890E+1 7.471516E-1 2.743820E+1 4.668360E-1 7.866520E+1 1.4638930E+00 3.5330306E+00 -8.5726037E-01 2.9317919E+00
6.813000E+10 7.273654E-1 2.570380E+1 4.653230E-1 7.594350E+1 7.425534E-1 2.693160E+1 4.620920E-1 7.848850E+1 2.0453748E+00 4.5589568E+00 -6.9921141E-01 3.2425132E+00
1.000000E+11 7.154939E-1 2.480000E+1 4.574050E-1 7.577840E+1 7.361235E-1 2.630540E+1 4.564070E-1 7.829650E+1 2.8024645E+00 5.7227794E+00 -2.1866448E-01 3.2161080E+00
1.468000E+11 7.000944E-1 2.376560E+1 4.472220E-1 7.590480E+1 7.273100E-1 2.555290E+1 4.500430E-1 7.806700E+1 3.7419532E+00 6.9945094E+00 6.2682899E-01 2.7696722E+00
2.154000E+11 6.809322E-1 2.262080E+1 4.362950E-1 7.614200E+1 7.155455E-1 2.467330E+1 4.429710E-1 7.784200E+1 4.8373304E+00 8.3187089E+00 1.5070964E+00 2.1839110E+00
3.162000E+11 6.581909E-1 2.139350E+1 4.260730E-1 7.628630E+1 7.003656E-1 2.367240E+1 4.355840E-1 7.759730E+1 6.0218120E+00 9.6268228E+00 2.1835054E+00 1.6894918E+00
4.642000E+11 6.324682E-1 2.011840E+1 4.169950E-1 7.628260E+1 6.815642E-1 2.256560E+1 4.281260E-1 7.733370E+1 7.2034300E+00 1.0844826E+01 2.5999355E+00 1.3591746E+00
6.813000E+11 6.045471E-1 1.882660E+1 4.089110E-1 7.615760E+1 6.593157E-1 2.137760E+1 4.207690E-1 7.705890E+1 8.3068855E+00 1.1933051E+01 2.8181734E+00 1.1696248E+00
1.000000E+12 5.750559E-1 1.753620E+1 4.014540E-1 7.596100E+1 6.341609E-1 2.013880E+1 4.135530E-1 7.679000E+1 9.3201899E+00 1.2923312E+01 2.9256226E+00 1.0795677E+00
1.468000E+12 5.442622E-1 1.624950E+1 3.942770E-1 7.572350E+1 6.068068E-1 1.887730E+1 4.066220E-1 7.650650E+1 1.0307169E+01 1.3920423E+01 3.0359892E+00 1.0234425E+00
2.154000E+12 5.121422E-1 1.496050E+1 3.871970E-1 7.544380E+1 5.778344E-1 1.761030E+1 3.999540E-1 7.619970E+1 1.1368690E+01 1.5046876E+01 3.1896168E+00 9.9199866E-01
3.162000E+12 4.786342E-1 1.366520E+1 3.800650E-1 7.511980E+1 5.475113E-1 1.634180E+1 3.932360E-1 7.590240E+1 1.2580033E+01 1.6378857E+01 3.3493882E+00 1.0310609E+00
4.642000E+12 4.438630E-1 1.236840E+1 3.726420E-1 7.477790E+1 5.158360E-1 1.506780E+1 3.865040E-1 7.557620E+1 1.3952690E+01 1.7915024E+01 3.5865088E+00 1.0562849E+00
6.813000E+12 4.082079E-1 1.108380E+1 3.649970E-1 7.439060E+1 4.827540E-1 1.378490E+1 3.796750E-1 7.520850E+1 1.5441840E+01 1.9594629E+01 3.8659380E+00 1.0875101E+00
1.000000E+13 3.722368E-1 9.830200E+0 3.571080E-1 7.395070E+1 4.483713E-1 1.249750E+1 3.725100E-1 7.482480E+1 1.6980235E+01 2.1342669E+01 4.1346541E+00 1.1681956E+00
1.468000E+13 3.365979E-1 8.627300E+0 3.489500E-1 7.345180E+1 4.130349E-1 1.121830E+1 3.650810E-1 7.439660E+1 1.8506184E+01 2.3096191E+01 4.4184715E+00 1.2699505E+00
2.154000E+13 3.019324E-1 7.493100E+0 3.404600E-1 7.289260E+1 3.772834E-1 9.965600E+0 3.573850E-1 7.390960E+1 1.9971989E+01 2.4810348E+01 4.7357891E+00 1.3760053E+00
3.162000E+13 2.688154E-1 6.441500E+0 3.315700E-1 7.226980E+1 3.417473E-1 8.759000E+0 3.494000E-1 7.335490E+1 2.1340886E+01 2.6458500E+01 5.1030338E+00 1.4792468E+00
4.642000E+13 2.377195E-1 5.482100E+0 3.222780E-1 7.155650E+1 3.070624E-1 7.616700E+0 3.410310E-1 7.273560E+1 2.2582674E+01 2.8025260E+01 5.4989136E+00 1.6210769E+00
6.813000E+13 2.089956E-1 4.619800E+0 3.124990E-1 7.073530E+1 2.738095E-1 6.553600E+0 3.322770E-1 7.203240E+1 2.3671166E+01 2.9507446E+01 5.9522627E+00 1.8007175E+00
1.000000E+14 1.828700E-1 3.855200E+0 3.021050E-1 6.978300E+1 2.424748E-1 5.580100E+0 3.231340E-1 7.121870E+1 2.4581853E+01 3.0911632E+01 6.5078265E+00 2.0159031E+00
