Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.533151E-1 2.635160E+1 4.547570E-1 7.692200E+1 7.558307E-1 2.663910E+1 4.531480E-1 7.777770E+1 3.3282586E-01 1.0792407E+00 -3.5507163E-01 1.1001868E+00
1.468000E+10 7.511693E-1 2.606930E+1 4.535920E-1 7.651150E+1 7.547945E-1 2.647060E+1 4.514570E-1 7.768170E+1 4.8028967E-01 1.5160215E+00 -4.7291326E-01 1.5064037E+00
2.154000E+10 7.480878E-1 2.568980E+1 4.518540E-1 7.599930E+1 7.532905E-1 2.624000E+1 4.491170E-1 7.756090E+1 6.9066316E-01 2.0967988E+00 -6.0941804E-01 2.0133856E+00
3.162000E+10 7.437061E-1 2.519610E+1 4.492060E-1 7.542000E+1 7.511186E-1 2.593160E+1 4.459570E-1 7.741570E+1 9.8686146E-01 2.8363078E+00 -7.2854558E-01 2.5779009E+00
4.642000E+10 7.375605E-1 2.457800E+1 4.451350E-1 7.486140E+1 7.480049E-1 2.553030E+1 4.419680E-1 7.722550E+1 1.3963010E+00 3.7300776E+00 -7.1656772E-01 3.0612945E+00
6.813000E+10 7.291046E-1 2.383090E+1 4.391250E-1 7.443250E+1 7.435873E-1 2.502360E+1 4.369540E-1 7.701640E+1 1.9476798E+00 4.7663006E+00 -4.9684864E-01 3.3549997E+00
1.000000E+11 7.177669E-1 2.295810E+1 4.305570E-1 7.428840E+1 7.374101E-1 2.440290E+1 4.310470E-1 7.677300E+1 2.6638095E+00 5.9206078E+00 1.1367670E-01 3.2362940E+00
1.468000E+11 7.030673E-1 2.197300E+1 4.199300E-1 7.442460E+1 7.289431E-1 2.366520E+1 4.242200E-1 7.652920E+1 3.5497695E+00 7.1505840E+00 1.0112677E+00 2.7500614E+00
2.154000E+11 6.847789E-1 2.089410E+1 4.088510E-1 7.462910E+1 7.176413E-1 2.281260E+1 4.168030E-1 7.626700E+1 4.5792236E+00 8.4098261E+00 1.9078557E+00 2.1475868E+00
3.162000E+11 6.630627E-1 1.974840E+1 3.985890E-1 7.472250E+1 7.030579E-1 2.185350E+1 4.090540E-1 7.598880E+1 5.6887491E+00 9.6327819E+00 2.5583419E+00 1.6664298E+00
4.642000E+11 6.384592E-1 1.856640E+1 3.894670E-1 7.466620E+1 6.849922E-1 2.080460E+1 4.011840E-1 7.570600E+1 6.7932160E+00 1.0758198E+01 2.9206050E+00 1.3734711E+00
6.813000E+11 6.116728E-1 1.737470E+1 3.812740E-1 7.450100E+1 6.636042E-1 1.968960E+1 3.934160E-1 7.541820E+1 7.8256587E+00 1.1756968E+01 3.0863005E+00 1.2161521E+00
1.000000E+12 5.832583E-1 1.618670E+1 3.736740E-1 7.426830E+1 6.393958E-1 1.853590E+1 3.859400E-1 7.511460E+1 8.7797730E+00 1.2673784E+01 3.1782142E+00 1.1266784E+00
1.468000E+12 5.534323E-1 1.500230E+1 3.663970E-1 7.398480E+1 6.130161E-1 1.736750E+1 3.788050E-1 7.479130E+1 9.7197773E+00 1.3618540E+01 3.2755639E+00 1.0783340E+00
2.154000E+12 5.221429E-1 1.381520E+1 3.592200E-1 7.365570E+1 5.849818E-1 1.619770E+1 3.718550E-1 7.446240E+1 1.0742027E+01 1.4708878E+01 3.3978298E+00 1.0833656E+00
3.162000E+12 4.893098E-1 1.262090E+1 3.518880E-1 7.329960E+1 5.555062E-1 1.502770E+1 3.649660E-1 7.412300E+1 1.1916411E+01 1.6015758E+01 3.5833475E+00 1.1108563E+00
4.642000E+12 4.550391E-1 1.142360E+1 3.443370E-1 7.290720E+1 5.245521E-1 1.385240E+1 3.580760E-1 7.374980E+1 1.3251877E+01 1.7533424E+01 3.8368950E+00 1.1425116E+00
6.813000E+12 4.196909E-1 1.023570E+1 3.365580E-1 7.246480E+1 4.920454E-1 1.266800E+1 3.510250E-1 7.334430E+1 1.4704842E+01 1.9200347E+01 4.1213589E+00 1.1991389E+00
1.000000E+13 3.838188E-1 9.074500E+0 3.285240E-1 7.196610E+1 4.580809E-1 1.147870E+1 3.436670E-1 7.291430E+1 1.6211569E+01 2.0944881E+01 4.4063003E+00 1.3004308E+00
1.468000E+13 3.480685E-1 7.958300E+0 3.201920E-1 7.140750E+1 4.229964E-1 1.029610E+1 3.360550E-1 7.243140E+1 1.7713602E+01 2.2705685E+01 4.7203583E+00 1.4136134E+00
2.154000E+13 3.130928E-1 6.903900E+0 3.114690E-1 7.079530E+1 3.873237E-1 9.137200E+0 3.281630E-1 7.188690E+1 1.9165081E+01 2.4441842E+01 5.0871061E+00 1.5184964E+00
3.162000E+13 2.794921E-1 5.924600E+0 3.023820E-1 7.010290E+1 3.516938E-1 8.020200E+0 3.199640E-1 7.127200E+1 2.0529705E+01 2.6129024E+01 5.4949932E+00 1.6403356E+00
4.642000E+13 2.477742E-1 5.030100E+0 2.928750E-1 6.931640E+1 3.167534E-1 6.962000E+0 3.113430E-1 7.059550E+1 2.1776941E+01 2.7749210E+01 5.9317216E+00 1.8118719E+00
6.813000E+13 2.183304E-1 4.225400E+0 2.828650E-1 6.841820E+1 2.831049E-1 5.976800E+0 3.023510E-1 6.982430E+1 2.2880035E+01 2.9303306E+01 6.4448274E+00 2.0137688E+00
1.000000E+14 1.914284E-1 3.511600E+0 2.722250E-1 6.738570E+1 2.512647E-1 5.074700E+0 2.929500E-1 6.894200E+1 2.3814049E+01 3.0801821E+01 7.0745861E+00 2.2574048E+00
