Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.515417E-1 3.109530E+1 5.161470E-1 8.016200E+1 7.541383E-1 3.135570E+1 5.141860E-1 8.086210E+1 3.4431350E-01 8.3047101E-01 -3.8137950E-01 8.6579498E-01
1.468000E+10 7.491620E-1 3.082080E+1 5.152700E-1 7.984250E+1 7.529325E-1 3.118960E+1 5.126170E-1 8.080920E+1 5.0077530E-01 1.1824454E+00 -5.1754039E-01 1.1962747E+00
2.154000E+10 7.457418E-1 3.044760E+1 5.139650E-1 7.943860E+1 7.511833E-1 3.096060E+1 5.105010E-1 8.073590E+1 7.2439044E-01 1.6569446E+00 -6.7854911E-01 1.6068440E+00
3.162000E+10 7.408724E-1 2.995120E+1 5.120090E-1 7.895750E+1 7.486593E-1 3.065120E+1 5.075960E-1 8.065750E+1 1.0401126E+00 2.2837605E+00 -8.6939219E-01 2.1076775E+00
4.642000E+10 7.340322E-1 2.931360E+1 5.089990E-1 7.845790E+1 7.450450E-1 3.024300E+1 5.039370E-1 8.055000E+1 1.4781389E+00 3.0731078E+00 -1.0044906E+00 2.5972688E+00
6.813000E+10 7.246019E-1 2.851900E+1 5.043450E-1 7.803810E+1 7.399254E-1 2.971840E+1 4.994970E-1 8.040890E+1 2.0709520E+00 4.0358835E+00 -9.7057640E-01 2.9484298E+00
1.000000E+11 7.119291E-1 2.756360E+1 4.974660E-1 7.782790E+1 7.327824E-1 2.906220E+1 4.941300E-1 8.026250E+1 2.8457698E+00 5.1565263E+00 -6.7512598E-01 3.0332970E+00
1.468000E+11 6.954628E-1 2.645010E+1 4.881110E-1 7.791750E+1 7.230211E-1 2.826330E+1 4.881300E-1 8.008240E+1 3.8115485E+00 6.4153867E+00 3.8924057E-03 2.7033406E+00
2.154000E+11 6.749475E-1 2.519550E+1 4.774890E-1 7.817900E+1 7.100440E-1 2.731640E+1 4.815920E-1 7.988410E+1 4.9428627E+00 7.7642003E+00 8.5196598E-01 2.1344673E+00
3.162000E+11 6.505967E-1 2.383210E+1 4.673170E-1 7.838630E+1 6.933851E-1 2.622500E+1 4.746690E-1 7.968040E+1 6.1709431E+00 9.1244995E+00 1.5488688E+00 1.6241133E+00
4.642000E+11 6.231013E-1 2.240130E+1 4.582950E-1 7.844600E+1 6.728798E-1 2.500450E+1 4.676890E-1 7.945540E+1 7.3978294E+00 1.0410926E+01 2.0085997E+00 1.2703982E+00
6.813000E+11 5.933805E-1 2.094350E+1 4.503300E-1 7.837650E+1 6.487879E-1 2.368270E+1 4.607960E-1 7.921750E+1 8.5401408E+00 1.1566249E+01 2.2712871E+00 1.0616341E+00
1.000000E+12 5.621966E-1 1.948490E+1 4.429860E-1 7.823850E+1 6.217592E-1 2.229600E+1 4.539750E-1 7.899010E+1 9.5796894E+00 1.2608091E+01 2.4206179E+00 9.5151165E-01
1.468000E+12 5.299103E-1 1.803240E+1 4.359990E-1 7.804860E+1 5.926021E-1 2.087860E+1 4.474110E-1 7.874670E+1 1.0579072E+01 1.3632140E+01 2.5506749E+00 8.8651334E-01
2.154000E+12 4.965471E-1 1.658150E+1 4.291500E-1 7.781340E+1 5.619682E-1 1.945300E+1 4.410260E-1 7.848910E+1 1.1641424E+01 1.4761219E+01 2.6928118E+00 8.6088387E-01
3.162000E+12 4.620704E-1 1.512850E+1 4.221560E-1 7.755620E+1 5.301676E-1 1.802580E+1 4.345840E-1 7.823650E+1 1.2844467E+01 1.6073073E+01 2.8597463E+00 8.6954299E-01
4.642000E+12 4.266254E-1 1.367910E+1 4.149660E-1 7.726810E+1 4.972312E-1 1.659480E+1 4.281410E-1 7.795180E+1 1.4199793E+01 1.7569962E+01 3.0772573E+00 8.7708045E-01
6.813000E+12 3.906114E-1 1.224870E+1 4.075900E-1 7.693440E+1 4.631433E-1 1.515780E+1 4.215190E-1 7.764310E+1 1.5660790E+01 1.9192099E+01 3.3044774E+00 9.1276623E-01
1.000000E+13 3.546074E-1 1.085810E+1 4.000080E-1 7.654890E+1 4.280555E-1 1.372120E+1 4.145980E-1 7.731500E+1 1.7158546E+01 2.0866251E+01 3.5190715E+00 9.9088146E-01
1.468000E+13 3.192561E-1 9.529200E+0 3.920500E-1 7.613390E+1 3.923552E-1 1.230010E+1 4.074630E-1 7.693790E+1 1.8630848E+01 2.2527459E+01 3.7826747E+00 1.0449986E+00
2.154000E+13 2.851716E-1 8.281000E+0 3.838100E-1 7.565920E+1 3.566026E-1 1.091510E+1 4.000900E-1 7.650450E+1 2.0030981E+01 2.4132624E+01 4.0690845E+00 1.1049023E+00
3.162000E+13 2.528839E-1 7.127900E+0 3.752550E-1 7.511250E+1 3.214244E-1 9.587800E+0 3.923040E-1 7.603590E+1 2.1323988E+01 2.5656564E+01 4.3458644E+00 1.2144263E+00
4.642000E+13 2.228073E-1 6.079200E+0 3.663270E-1 7.448120E+1 2.874270E-1 8.337400E+0 3.842230E-1 7.549530E+1 2.2482126E+01 2.7085182E+01 4.6577118E+00 1.3432624E+00
6.813000E+13 1.952300E-1 5.139100E+0 3.569360E-1 7.374780E+1 2.551401E-1 7.178700E+0 3.758270E-1 7.486540E+1 2.3481256E+01 2.8411829E+01 5.0265149E+00 1.4928124E+00
1.000000E+14 1.703069E-1 4.307100E+0 3.469490E-1 7.289350E+1 2.249841E-1 6.122000E+0 3.670750E-1 7.412910E+1 2.4302695E+01 2.9645541E+01 5.4828032E+00 1.6668218E+00
