Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.530073E-1 2.729870E+1 4.671040E-1 7.761220E+1 7.555900E-1 2.758710E+1 4.654060E-1 7.844930E+1 3.4181236E-01 1.0454162E+00 -3.6484274E-01 1.0670586E+00
1.468000E+10 7.508129E-1 2.701730E+1 4.659850E-1 7.722140E+1 7.545400E-1 2.742140E+1 4.637280E-1 7.836900E+1 4.9395658E-01 1.4736666E+00 -4.8670773E-01 1.4643545E+00
2.154000E+10 7.476614E-1 2.663930E+1 4.643220E-1 7.673600E+1 7.530159E-1 2.719410E+1 4.614610E-1 7.825940E+1 7.1107396E-01 2.0401484E+00 -6.1998739E-01 1.9466032E+00
3.162000E+10 7.431792E-1 2.614490E+1 4.618330E-1 7.617440E+1 7.508147E-1 2.688950E+1 4.583930E-1 7.812900E+1 1.0169620E+00 2.7691106E+00 -7.5044776E-01 2.5017599E+00
4.642000E+10 7.368914E-1 2.552300E+1 4.579990E-1 7.562490E+1 7.476586E-1 2.649170E+1 4.544400E-1 7.797030E+1 1.4401225E+00 3.6566170E+00 -7.8316169E-01 3.0080685E+00
6.813000E+10 7.282378E-1 2.476600E+1 4.522440E-1 7.519860E+1 7.431797E-1 2.598710E+1 4.496290E-1 7.776980E+1 2.0105366E+00 4.6988698E+00 -5.8159060E-01 3.3061677E+00
1.000000E+11 7.166319E-1 2.387840E+1 4.439780E-1 7.504950E+1 7.369150E-1 2.536620E+1 4.437930E-1 7.756350E+1 2.7524341E+00 5.8652853E+00 -4.1686101E-02 3.2412153E+00
1.468000E+11 7.015815E-1 2.286940E+1 4.335720E-1 7.518230E+1 7.283243E-1 2.462370E+1 4.372020E-1 7.732970E+1 3.6718259E+00 7.1244370E+00 8.3027982E-01 2.7769408E+00
2.154000E+11 6.828562E-1 2.175790E+1 4.225710E-1 7.540310E+1 7.168510E-1 2.376000E+1 4.300570E-1 7.707110E+1 4.7422407E+00 8.4263468E+00 1.7406995E+00 2.1642354E+00
3.162000E+11 6.606286E-1 2.057190E+1 4.123350E-1 7.552070E+1 7.020365E-1 2.278260E+1 4.224500E-1 7.681880E+1 5.8982546E+00 9.7034579E+00 2.3943662E+00 1.6898207E+00
4.642000E+11 6.354674E-1 1.934440E+1 4.032260E-1 7.549410E+1 6.836715E-1 2.170700E+1 4.147590E-1 7.655190E+1 7.0507693E+00 1.0884047E+01 2.7806509E+00 1.3818076E+00
6.813000E+11 6.081153E-1 1.810350E+1 3.950680E-1 7.535400E+1 6.619157E-1 2.055720E+1 4.072070E-1 7.626890E+1 8.1279837E+00 1.1935964E+01 2.9810391E+00 1.1995715E+00
1.000000E+12 5.791631E-1 1.686500E+1 3.875570E-1 7.513640E+1 6.372850E-1 1.936240E+1 3.999450E-1 7.596690E+1 9.1202366E+00 1.2898194E+01 3.0974259E+00 1.0932393E+00
1.468000E+12 5.488519E-1 1.563020E+1 3.803890E-1 7.486560E+1 6.104564E-1 1.814830E+1 3.928480E-1 7.567590E+1 1.0091548E+01 1.3875129E+01 3.1714556E+00 1.0707504E+00
2.154000E+12 5.171438E-1 1.439270E+1 3.732020E-1 7.457380E+1 5.819830E-1 1.693060E+1 3.859880E-1 7.536840E+1 1.1141081E+01 1.4990018E+01 3.3125382E+00 1.0542880E+00
3.162000E+12 4.839680E-1 1.314820E+1 3.659350E-1 7.424170E+1 5.521106E-1 1.571210E+1 3.792770E-1 7.503300E+1 1.2342201E+01 1.6317997E+01 3.5177456E+00 1.0546026E+00
4.642000E+12 4.494403E-1 1.190140E+1 3.585070E-1 7.386340E+1 5.208226E-1 1.448800E+1 3.724400E-1 7.469000E+1 1.3705684E+01 1.7853396E+01 3.7410053E+00 1.1067077E+00
6.813000E+12 4.139311E-1 1.066520E+1 3.508280E-1 7.344270E+1 4.880535E-1 1.325490E+1 3.654370E-1 7.431850E+1 1.5187351E+01 1.9537680E+01 3.9976795E+00 1.1784414E+00
1.000000E+13 3.780017E-1 9.457800E+0 3.428180E-1 7.298490E+1 4.538994E-1 1.201660E+1 3.582430E-1 7.390010E+1 1.6721260E+01 2.1293877E+01 4.3057366E+00 1.2384286E+00
1.468000E+13 3.422996E-1 8.298100E+0 3.345230E-1 7.246830E+1 4.186988E-1 1.078550E+1 3.507730E-1 7.343640E+1 1.8246816E+01 2.3062445E+01 4.6326257E+00 1.3182836E+00
2.154000E+13 3.074725E-1 7.203500E+0 3.259140E-1 7.188430E+1 3.829847E-1 9.578900E+0 3.429300E-1 7.293410E+1 1.9716767E+01 2.4798254E+01 4.9619456E+00 1.4393816E+00
3.162000E+13 2.741085E-1 6.187700E+0 3.169480E-1 7.122270E+1 3.473873E-1 8.415900E+0 3.347820E-1 7.236400E+1 2.1094266E+01 2.6476075E+01 5.3270486E+00 1.5771654E+00
4.642000E+13 2.426979E-1 5.260300E+0 3.075630E-1 7.047080E+1 3.125485E-1 7.313900E+0 3.263060E-1 7.171440E+1 2.2348723E+01 2.8078043E+01 5.7439949E+00 1.7341008E+00
6.813000E+13 2.136120E-1 4.426300E+0 2.976690E-1 6.961210E+1 2.790618E-1 6.287600E+0 3.174670E-1 7.097180E+1 2.3453515E+01 2.9602710E+01 6.2362387E+00 1.9158314E+00
1.000000E+14 1.870976E-1 3.686700E+0 2.871340E-1 6.862510E+1 2.474304E-1 5.347600E+0 3.082200E-1 7.012040E+1 2.4383746E+01 3.1058793E+01 6.8412173E+00 2.1324750E+00
