Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.510882E-1 3.204340E+1 5.283550E-1 8.074620E+1 7.536329E-1 3.229100E+1 5.263020E-1 8.141190E+1 3.3765776E-01 7.6677712E-01 -3.9008022E-01 8.1769373E-01
1.468000E+10 7.486638E-1 3.177090E+1 5.275180E-1 8.044630E+1 7.523664E-1 3.212280E+1 5.247350E-1 8.136620E+1 4.9212724E-01 1.0954836E+00 -5.3036295E-01 1.1305677E+00
2.154000E+10 7.451786E-1 3.139810E+1 5.262740E-1 8.006290E+1 7.505297E-1 3.189050E+1 5.226320E-1 8.130130E+1 7.1297645E-01 1.5440335E+00 -6.9685744E-01 1.5232229E+00
3.162000E+10 7.402149E-1 3.090220E+1 5.244170E-1 7.960780E+1 7.478808E-1 3.157600E+1 5.198740E-1 8.121340E+1 1.0250163E+00 2.1338992E+00 -8.7386559E-01 1.9770136E+00
4.642000E+10 7.332388E-1 3.025950E+1 5.216220E-1 7.911530E+1 7.440901E-1 3.116030E+1 5.162080E-1 8.112450E+1 1.4583315E+00 2.8908579E+00 -1.0488020E+00 2.4766871E+00
6.813000E+10 7.236155E-1 2.945600E+1 5.172550E-1 7.869760E+1 7.387255E-1 3.062450E+1 5.118300E-1 8.099560E+1 2.0454147E+00 3.8155725E+00 -1.0599222E+00 2.8371912E+00
1.000000E+11 7.106740E-1 2.848120E+1 5.107560E-1 7.846490E+1 7.312507E-1 2.995210E+1 5.065790E-1 8.085630E+1 2.8139050E+00 4.9108410E+00 -8.2455056E-01 2.9575927E+00
1.468000E+11 6.938456E-1 2.733960E+1 5.016990E-1 7.853920E+1 7.210541E-1 2.913040E+1 5.007340E-1 8.068100E+1 3.7734339E+00 6.1475297E+00 -1.9271709E-01 2.6546523E+00
2.154000E+11 6.728654E-1 2.604620E+1 4.912120E-1 7.880390E+1 7.075298E-1 2.815290E+1 4.942500E-1 8.050670E+1 4.8993555E+00 7.4830657E+00 6.1466869E-01 2.1151035E+00
3.162000E+11 6.479561E-1 2.463350E+1 4.810630E-1 7.902770E+1 6.902196E-1 2.702260E+1 4.875210E-1 8.030590E+1 6.1231962E+00 8.8411182E+00 1.3246609E+00 1.5916639E+00
4.642000E+11 6.198416E-1 2.314610E+1 4.720440E-1 7.910720E+1 6.689876E-1 2.575560E+1 4.807170E-1 8.008740E+1 7.3463245E+00 1.0131777E+01 1.8041800E+00 1.2239129E+00
6.813000E+11 5.894925E-1 2.162860E+1 4.640600E-1 7.906360E+1 6.441396E-1 2.438160E+1 4.738630E-1 7.987840E+1 8.4837355E+00 1.1291302E+01 2.0687414E+00 1.0200505E+00
1.000000E+12 5.577218E-1 2.010980E+1 4.567900E-1 7.893580E+1 6.163753E-1 2.293920E+1 4.672270E-1 7.965370E+1 9.5158745E+00 1.2334345E+01 2.2338178E+00 9.0127640E-01
1.468000E+12 5.249260E-1 1.859860E+1 4.499330E-1 7.874730E+1 5.865396E-1 2.146510E+1 4.608210E-1 7.941520E+1 1.0504593E+01 1.3354235E+01 2.3627395E+00 8.4102288E-01
2.154000E+12 4.911484E-1 1.709140E+1 4.430580E-1 7.854230E+1 5.553008E-1 1.998280E+1 4.544320E-1 7.918810E+1 1.1552730E+01 1.4469444E+01 2.5029047E+00 8.1552658E-01
3.162000E+12 4.563602E-1 1.558430E+1 4.361310E-1 7.830050E+1 5.229727E-1 1.850010E+1 4.481540E-1 7.893460E+1 1.2737281E+01 1.5760996E+01 2.6827832E+00 8.0332326E-01
4.642000E+12 4.207114E-1 1.408340E+1 4.290870E-1 7.801480E+1 4.895922E-1 1.701450E+1 4.417780E-1 7.866480E+1 1.4069015E+01 1.7227071E+01 2.8727098E+00 8.2629079E-01
6.813000E+12 3.846053E-1 1.260430E+1 4.217700E-1 7.770150E+1 4.551590E-1 1.552510E+1 4.351700E-1 7.838110E+1 1.5500891E+01 1.8813405E+01 3.0792564E+00 8.6704575E-01
1.000000E+13 3.486221E-1 1.116900E+1 4.141800E-1 7.735190E+1 4.198460E-1 1.403880E+1 4.284000E-1 7.805320E+1 1.6964292E+01 2.0441918E+01 3.3193277E+00 8.9848975E-01
1.468000E+13 3.133997E-1 9.799500E+0 4.063530E-1 7.694850E+1 3.840587E-1 1.257210E+1 4.213470E-1 7.769070E+1 1.8397969E+01 2.2053595E+01 3.5585871E+00 9.5532670E-01
2.154000E+13 2.795408E-1 8.515000E+0 3.982670E-1 7.648340E+1 3.483651E-1 1.114630E+1 4.139490E-1 7.729490E+1 1.9756371E+01 2.3606937E+01 3.7883894E+00 1.0498752E+00
3.162000E+13 2.475581E-1 7.330200E+0 3.898770E-1 7.594720E+1 3.133876E-1 9.783400E+0 4.062950E-1 7.683630E+1 2.1005777E+01 2.5075127E+01 4.0409062E+00 1.1571354E+00
4.642000E+13 2.178454E-1 6.254200E+0 3.810470E-1 7.534360E+1 2.797177E-1 8.502500E+0 3.983670E-1 7.630330E+1 2.2119551E+01 2.6442811E+01 4.3477497E+00 1.2577438E+00
6.813000E+13 1.906688E-1 5.290800E+0 3.717680E-1 7.464040E+1 2.478621E-1 7.318400E+0 3.901270E-1 7.568370E+1 2.3074645E+01 2.7705509E+01 4.7059035E+00 1.3785003E+00
1.000000E+14 1.661732E-1 4.439100E+0 3.619220E-1 7.381000E+1 2.182137E-1 6.240900E+0 3.814520E-1 7.497680E+1 2.3848411E+01 2.8870836E+01 5.1199102E+00 1.5562147E+00
