Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.164764845E+00 1.137816379E+00 2.694846600E-02 1.155752184E+00 1.134401583E+00 2.135060100E-02
1.468000E+10 1.164771508E+00 1.137837859E+00 2.693364900E-02 1.161933536E+00 1.136358229E+00 2.557530700E-02
2.154000E+10 1.164781174E+00 1.137868733E+00 2.691244100E-02 1.163628528E+00 1.136856759E+00 2.677176900E-02
3.162000E+10 1.164795188E+00 1.137913893E+00 2.688129500E-02 1.164008017E+00 1.137222419E+00 2.678559800E-02
4.642000E+10 1.164815459E+00 1.137978859E+00 2.683660000E-02 1.164278232E+00 1.137506684E+00 2.677154800E-02
6.813000E+10 1.164844746E+00 1.138071356E+00 2.677339000E-02 1.164478296E+00 1.137748954E+00 2.672934200E-02
1.000000E+11 1.164886839E+00 1.138202137E+00 2.668470200E-02 1.164636937E+00 1.137982008E+00 2.665492900E-02
1.468000E+11 1.164946688E+00 1.138383731E+00 2.656295700E-02 1.164776288E+00 1.138233365E+00 2.654292300E-02
2.154000E+11 1.165030725E+00 1.138629958E+00 2.640076700E-02 1.164914538E+00 1.138527214E+00 2.638732400E-02
3.162000E+11 1.165146443E+00 1.138953724E+00 2.619271900E-02 1.165067222E+00 1.138883481E+00 2.618374100E-02
4.642000E+11 1.165301775E+00 1.139362751E+00 2.593902400E-02 1.165247741E+00 1.139314656E+00 2.593308500E-02
6.813000E+11 1.165503207E+00 1.139853973E+00 2.564923400E-02 1.165466353E+00 1.139821020E+00 2.564533300E-02
1.000000E+12 1.165753137E+00 1.140262098E+00 2.549103900E-02 1.165727984E+00 1.140239530E+00 2.548845400E-02
1.468000E+12 1.166047033E+00 1.140872734E+00 2.517429900E-02 1.166029879E+00 1.140857287E+00 2.517259200E-02
2.154000E+12 1.166200893E+00 1.141594505E+00 2.460638800E-02 1.166189206E+00 1.141583916E+00 2.460529000E-02
3.162000E+12 1.169466332E+00 1.142170722E+00 2.729561000E-02 1.169142704E+00 1.142163460E+00 2.697924400E-02
4.642000E+12 1.176812698E+00 1.143704729E+00 3.310796900E-02 1.176806807E+00 1.143557893E+00 3.324891400E-02
6.813000E+12 1.177087258E+00 1.1442027E+00 3.288455800E-02 1.177083239E+00 1.14457608E+00 3.250715900E-02
1.000000E+13 1.177223098E+00 1.14555867E+00 3.166442800E-02 1.177220356E+00 1.14524986E+00 3.197049600E-02
