Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.176395154E+00 1.150295718E+00 2.609943600E-02 1.168664421E+00 1.145119531E+00 2.354489000E-02
1.468000E+10 1.176434233E+00 1.150325997E+00 2.610823600E-02 1.170405552E+00 1.146757687E+00 2.364786500E-02
2.154000E+10 1.176491533E+00 1.150370050E+00 2.612148300E-02 1.171632518E+00 1.147918484E+00 2.371403400E-02
3.162000E+10 1.176575537E+00 1.150433992E+00 2.614154500E-02 1.173188059E+00 1.148753379E+00 2.443468000E-02
4.642000E+10 1.176698578E+00 1.150526548E+00 2.617203000E-02 1.174649848E+00 1.149375902E+00 2.527394600E-02
6.813000E+10 1.176878656E+00 1.150660246E+00 2.621841000E-02 1.175419260E+00 1.149873036E+00 2.554622400E-02
1.000000E+11 1.177141774E+00 1.150850839E+00 2.629093500E-02 1.176104160E+00 1.150312298E+00 2.579186200E-02
1.468000E+11 1.177525487E+00 1.151119991E+00 2.640549600E-02 1.176784912E+00 1.150751373E+00 2.603353900E-02
2.154000E+11 1.178083284E+00 1.151493953E+00 2.658933100E-02 1.177549634E+00 1.151241412E+00 2.630822200E-02
3.162000E+11 1.178890412E+00 1.152000329E+00 2.689008300E-02 1.178499707E+00 1.151827082E+00 2.667262500E-02
4.642000E+11 1.179954800E+00 1.152665772E+00 2.728902800E-02 1.179757840E+00 1.152546653E+00 2.721118700E-02
6.813000E+11 1.180693423E+00 1.153505856E+00 2.718756700E-02 1.180604520E+00 1.153423812E+00 2.718070800E-02
1.000000E+12 1.181585610E+00 1.154513272E+00 2.707233800E-02 1.181524479E+00 1.154456653E+00 2.706782600E-02
1.468000E+12 1.182604896E+00 1.155659099E+00 2.694579700E-02 1.182562811E+00 1.155619951E+00 2.694286000E-02
2.154000E+12 1.183564832E+00 1.156931057E+00 2.663377500E-02 1.183535908E+00 1.156904029E+00 2.663187900E-02
3.162000E+12 1.184464790E+00 1.162096366E+00 2.236842400E-02 1.184445306E+00 1.161989722E+00 2.245558400E-02
4.642000E+12 1.185197193E+00 1.168359163E+00 1.683803000E-02 1.185183767E+00 1.168344933E+00 1.683883400E-02
6.813000E+12 1.194973890E+00 1.168968283E+00 2.600560700E-02 1.194963806E+00 1.168958496E+00 2.600531000E-02
1.000000E+13 1.195733808E+00 1.170069987E+00 2.566382100E-02 1.195726863E+00 1.170063367E+00 2.566349600E-02
