N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.198547320E+00 1.195976422E+00 1.193693088E+00 1.191667347E+00
1.600000000E+01 1.224730464E+00 1.223109384E+00 1.222036032E+00 1.220809996E+00
1.700000000E+01 1.258837829E+00 1.258405898E+00 1.258501958E+00 1.258606005E+00
1.549996187E+01 1.209727996E+00 1.207489333E+00 1.205648577E+00 1.203975388E+00
1.649996187E+01 1.231334391E+00 1.230548815E+00 1.230287007E+00 1.230116476E+00
1.674996808E+01 1.241209178E+00 1.240674937E+00 1.240647340E+00 1.240653992E+00
1.624993176E+01 1.228078231E+00 1.226922953E+00 1.226205286E+00 1.225795406E+00
1.574996808E+01 1.217488750E+00 1.215496933E+00 1.213854445E+00 1.212428706E+00
1.524993176E+01 1.205043622E+00 1.202549485E+00 1.200514391E+00 1.198801286E+00
