N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.197617215E+00 1.194640696E+00 1.191907769E+00 1.189392833E+00
1.600000000E+01 1.221539344E+00 1.218893523E+00 1.216804171E+00 1.214474957E+00
1.700000000E+01 1.244579639E+00 1.242811202E+00 1.241987462E+00 1.241556594E+00
1.549996187E+01 1.208236275E+00 1.205499434E+00 1.203093809E+00 1.200745301E+00
1.649996187E+01 1.223787679E+00 1.221266589E+00 1.219489244E+00 1.218025258E+00
1.674996808E+01 1.230262804E+00 1.227995049E+00 1.226651464E+00 1.225669640E+00
1.624993176E+01 1.223189868E+00 1.220642785E+00 1.218567313E+00 1.216873191E+00
1.574996808E+01 1.215329913E+00 1.212641797E+00 1.210264257E+00 1.207934380E+00
1.524993176E+01 1.203963284E+00 1.201072225E+00 1.198564488E+00 1.196351193E+00
