N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.197563852E+00 1.194563291E+00 1.191800459E+00 1.189249097E+00
1.600000000E+01 1.221342786E+00 1.218619053E+00 1.216435140E+00 1.213990296E+00
1.700000000E+01 1.242896314E+00 1.240708469E+00 1.239521341E+00 1.238792283E+00
1.549996187E+01 1.208150411E+00 1.205349193E+00 1.202932586E+00 1.200540919E+00
1.649996187E+01 1.223200560E+00 1.220453731E+00 1.218427215E+00 1.216705191E+00
1.674996808E+01 1.229222043E+00 1.226609504E+00 1.224919008E+00 1.223620420E+00
1.624993176E+01 1.222861871E+00 1.220183296E+00 1.217955945E+00 1.216091894E+00
1.574996808E+01 1.215202888E+00 1.212419983E+00 1.210023024E+00 1.207629878E+00
1.524993176E+01 1.203901825E+00 1.200986420E+00 1.198449439E+00 1.196201479E+00
