N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 305 1.800E-4 1.210628614E+00 1.225876269E+00
1.468000E+10 1.000E+16 305 1.800E-4 1.212662975E+00 1.226039930E+00
2.154000E+10 1.000E+16 305 1.800E-4 1.216209370E+00 1.226279540E+00
3.162000E+10 1.000E+16 305 1.800E-4 1.219205242E+00 1.226629997E+00
4.642000E+10 1.000E+16 305 1.800E-4 1.221744071E+00 1.227141742E+00
6.813000E+10 1.000E+16 305 1.800E-4 1.223992071E+00 1.227887203E+00
1.000000E+11 1.000E+16 305 1.800E-4 1.226160740E+00 1.228237995E+00
1.468000E+11 1.000E+16 305 1.800E-4 1.228104391E+00 1.228560375E+00
2.154000E+11 1.000E+16 305 1.800E-4 1.228689443E+00 1.228995508E+00
3.162000E+11 1.000E+16 305 1.800E-4 1.229359575E+00 1.229563943E+00
4.642000E+11 1.000E+16 305 1.800E-4 1.230139898E+00 1.230275580E+00
6.813000E+11 1.000E+16 305 1.800E-4 1.231013950E+00 1.231098105E+00
1.000000E+12 1.000E+16 305 1.800E-4 1.232034374E+00 1.232093152E+00
1.468000E+12 1.000E+16 305 1.800E-4 1.233043636E+00 1.233082139E+00
2.154000E+12 1.000E+16 305 1.800E-4 1.240516374E+00 1.240897144E+00
3.162000E+12 1.000E+16 305 1.800E-4 1.242412159E+00 1.242429678E+00
4.642000E+12 1.000E+16 305 1.800E-4 1.243181681E+00 1.243193211E+00
6.813000E+12 1.000E+16 305 1.800E-4 1.255314266E+00 1.255580031E+00
1.000000E+13 1.000E+16 305 1.800E-4 1.262159291E+00 1.262165083E+00
