N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.322839445E+00 1.319289906E+00 1.315125664E+00 1.313489146E+00
1.016672606E+01 1.322906555E+00 1.319378672E+00 1.315237695E+00 1.313625656E+00
1.033324570E+01 1.323004617E+00 1.319508171E+00 1.315400835E+00 1.313824022E+00
1.049996187E+01 1.323147680E+00 1.319696649E+00 1.315637618E+00 1.314111042E+00
1.066670514E+01 1.323355857E+00 1.319969960E+00 1.315979623E+00 1.314523781E+00
1.083333839E+01 1.323657627E+00 1.320364180E+00 1.316470168E+00 1.315112133E+00
1.100000000E+01 1.324092662E+00 1.320928521E+00 1.317166944E+00 1.315940796E+00
1.116672606E+01 1.324714933E+00 1.321727917E+00 1.318143511E+00 1.317089218E+00
1.133324570E+01 1.325595354E+00 1.322844093E+00 1.319488089E+00 1.318647706E+00
1.149996187E+01 1.326822594E+00 1.324373102E+00 1.321297437E+00 1.320707955E+00
1.166670514E+01 1.328499717E+00 1.326416984E+00 1.323664230E+00 1.323347721E+00
1.183333839E+01 1.330734037E+00 1.329068088E+00 1.326658665E+00 1.326612717E+00
1.200000000E+01 1.333618831E+00 1.332387827E+00 1.330309138E+00 1.330502659E+00
1.216672606E+01 1.337209334E+00 1.336386651E+00 1.334590915E+00 1.334969687E+00
1.233324570E+01 1.341501649E+00 1.341015924E+00 1.339431134E+00 1.339932681E+00
1.249996187E+01 1.346426851E+00 1.346179584E+00 1.344730301E+00 1.345300660E+00
1.266670514E+01 1.351867853E+00 1.351761724E+00 1.350388433E+00 1.350991559E+00
1.283333839E+01 1.357692148E+00 1.357654174E+00 1.356320838E+00 1.356937677E+00
1.300000000E+01 1.363781323E+00 1.363769280E+00 1.362458970E+00 1.363081170E+00
