N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.016905533E+00 1.015050567E+00 1.013688577E+00 1.012614239E+00
1.016672606E+01 1.016911237E+00 1.015055018E+00 1.013690890E+00 1.012613464E+00
1.033324570E+01 1.016919706E+00 1.015061760E+00 1.013694679E+00 1.012613006E+00
1.049996187E+01 1.016932340E+00 1.015072096E+00 1.013701070E+00 1.012613756E+00
1.066670514E+01 1.016951317E+00 1.015088190E+00 1.013712176E+00 1.012617784E+00
1.083333839E+01 1.016980075E+00 1.015113724E+00 1.013732004E+00 1.012629600E+00
1.100000000E+01 1.017024155E+00 1.015155092E+00 1.013768154E+00 1.012658499E+00
1.116672606E+01 1.017092646E+00 1.015223518E+00 1.013834819E+00 1.012722576E+00
1.133324570E+01 1.025234975E+00 1.015338652E+00 1.013957649E+00 1.012854780E+00
1.149996187E+01 1.036878427E+00 1.026641294E+00 1.021058192E+00 1.017912044E+00
1.166670514E+01 1.051972758E+00 1.047097679E+00 1.046283839E+00 1.046923225E+00
1.183333839E+01 1.070511318E+00 1.070709457E+00 1.073569016E+00 1.076335449E+00
1.200000000E+01 1.091679010E+00 1.095586845E+00 1.100149909E+00 1.103017745E+00
1.216672606E+01 1.113715421E+00 1.119147058E+00 1.123343913E+00 1.124867569E+00
1.233324570E+01 1.134345620E+00 1.139191435E+00 1.141796109E+00 1.141609155E+00
1.249996187E+01 1.151741910E+00 1.154881966E+00 1.155780332E+00 1.154290725E+00
1.266670514E+01 1.165303137E+00 1.166739068E+00 1.166450286E+00 1.164227831E+00
1.283333839E+01 1.175563411E+00 1.175859788E+00 1.174941001E+00 1.172375908E+00
1.300000000E+01 1.183487651E+00 1.183192662E+00 1.181982726E+00 1.179254448E+00
