f G/w
1.0000000E+6 1.3107073E-4
8.9779585E+5 1.3821911E-4
8.0603739E+5 1.4571367E-4
7.2365703E+5 1.5358808E-4
6.4969628E+5 1.6187296E-4
5.8329463E+5 1.7072124E-4
5.2367949E+5 1.8023509E-4
4.7015728E+5 1.9037095E-4
4.2210526E+5 2.0119722E-4
3.7896435E+5 2.1278327E-4
3.4023262E+5 2.2523878E-4
3.0545943E+5 2.3875885E-4
2.7424021E+5 2.5351599E-4
2.4621173E+5 2.6937034E-4
2.2104787E+5 2.8653343E-4
1.9845586E+5 3.0537880E-4
1.7817285E+5 3.2611009E-4
1.5996284E+5 3.4874400E-4
1.4361398E+5 3.7340394E-4
1.2893603E+5 4.0027871E-4
1.1575824E+5 4.2963374E-4
1.0392726E+5 4.6163538E-4
9.3305466E+4 4.9602740E-4
8.3769261E+4 5.3323759E-4
7.5207695E+4 5.7308862E-4
6.7521156E+4 6.1578575E-4
6.0620214E+4 6.6047093E-4
5.4424577E+4 7.0778668E-4
4.8862159E+4 7.5663349E-4
4.3868244E+4 8.0664528E-4
3.9384728E+4 8.5754787E-4
3.5359445E+4 9.0821991E-4
3.1745563E+4 9.5796675E-4
2.8501035E+4 1.0061365E-3
2.5588111E+4 1.0513224E-3
2.2972900E+4 1.0924459E-3
2.0624974E+4 1.1301669E-3
1.8517016E+4 1.1620322E-3
1.6624501E+4 1.1887117E-3
1.4925408E+4 1.2093706E-3
1.3399969E+4 1.2235701E-3
1.2030437E+4 1.2316137E-3
1.0800876E+4 1.2347980E-3
9.6969820E+3 1.2313435E-3
8.7059100E+3 1.2233967E-3
7.8161300E+3 1.2123974E-3
7.0172890E+3 1.1985351E-3
6.3000930E+3 1.1818945E-3
5.6561970E+3 1.1640721E-3
5.0781110E+3 1.1467750E-3
4.5591070E+3 1.1286405E-3
4.0931470E+3 1.1126888E-3
3.6748100E+3 1.0988523E-3
3.2992300E+3 1.0885477E-3
2.9620350E+3 1.0796058E-3
2.6593020E+3 1.0743712E-3
2.3875110E+3 1.0734676E-3
2.1434970E+3 1.0809538E-3
1.9244230E+3 1.0927830E-3
1.7277390E+3 1.1126200E-3
1.5511570E+3 1.1386664E-3
1.3926220E+3 1.1705510E-3
1.2502900E+3 1.2097062E-3
1.1225050E+3 1.2626000E-3
1.0077810E+3 1.3257522E-3
9.0478100E+2 1.3969740E-3
8.1230900E+2 1.4794627E-3
7.2928800E+2 1.5774112E-3
6.5475100E+2 1.7804526E-3
5.8783300E+2 1.9456508E-3
5.2775400E+2 2.0673902E-3
4.7381500E+2 2.2651525E-3
4.2539000E+2 2.4918096E-3
3.8191300E+2 2.7257425E-3
3.4288000E+2 2.9981577E-3
3.0783600E+2 3.3255574E-3
2.7637400E+2 3.6516201E-3
2.4812700E+2 4.0248294E-3
2.2276800E+2 4.4894210E-3
2.0000000E+2 4.9356032E-3
