d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.042160843E+00 1.019206676E+00 2.295416700E-02 1.042026035E+00 1.019129316E+00 2.289671900E-02 1.348080000E-04 7.736000000E-05
150 1.524993176E+01 1.018689314E+00 1.003464152E+00 1.522516200E-02 1.018616344E+00 1.003446753E+00 1.516959100E-02 7.297000000E-05 1.739900000E-05
150 1.549996187E+01 1.011993594E+00 1.183046107E+00 -1.710525130E-01 1.011924613E+00 1.182870990E+00 -1.709463770E-01 6.898100000E-05 1.751170000E-04
150 1.574996808E+01 1.143126358E+00 1.224217242E+00 -8.109088400E-02 1.143078414E+00 1.223872286E+00 -8.079387200E-02 4.794400000E-05 3.449560000E-04
150 1.600000000E+01 1.237264024E+00 1.238023358E+00 -7.593340000E-04 1.236885624E+00 1.237513349E+00 -6.277250000E-04 3.784000000E-04 5.100090000E-04
150 1.624993176E+01 1.278125904E+00 1.244226314E+00 3.389959000E-02 1.277347737E+00 1.243521465E+00 3.382627200E-02 7.781670000E-04 7.048490000E-04
150 1.649996187E+01 1.302363668E+00 1.248777224E+00 5.358644400E-02 1.300977901E+00 1.247833325E+00 5.314457600E-02 1.385767000E-03 9.438990000E-04
150 1.674996808E+01 1.324966653E+00 1.257192882E+00 6.777377100E-02 1.322529967E+00 1.255959137E+00 6.657083000E-02 2.436686000E-03 1.233745000E-03
150 1.700000000E+01 1.346614621E+00 1.272390948E+00 7.422367300E-02 1.342308336E+00 1.270796972E+00 7.151136400E-02 4.306285000E-03 1.593976000E-03
180 1.500000000E+01 1.038999173E+00 1.017756293E+00 2.124288000E-02 1.038891359E+00 1.017694648E+00 2.119671100E-02 1.078140000E-04 6.164500000E-05
180 1.524993176E+01 1.017028555E+00 1.018025926E+00 -9.973710000E-04 1.016970627E+00 1.018084145E+00 -1.113518000E-03 5.792800000E-05 -5.821900000E-05
180 1.549996187E+01 1.010824349E+00 1.176032996E+00 -1.652086470E-01 1.010769793E+00 1.175870379E+00 -1.651005860E-01 5.455600000E-05 1.626170000E-04
180 1.574996808E+01 1.136518826E+00 1.219341236E+00 -8.282241000E-02 1.136482566E+00 1.219013624E+00 -8.253105800E-02 3.626000000E-05 3.276120000E-04
180 1.600000000E+01 1.233506098E+00 1.233970880E+00 -4.647820000E-04 1.233149226E+00 1.233482292E+00 -3.330660000E-04 3.568720000E-04 4.885880000E-04
180 1.624993176E+01 1.275231169E+00 1.240828192E+00 3.440297700E-02 1.274484162E+00 1.240147362E+00 3.433680000E-02 7.470070000E-04 6.808300000E-04
180 1.649996187E+01 1.300619904E+00 1.246391193E+00 5.422871100E-02 1.299277810E+00 1.245471881E+00 5.380592900E-02 1.342094000E-03 9.193120000E-04
180 1.674996808E+01 1.321817397E+00 1.256060657E+00 6.575674000E-02 1.319459275E+00 1.254853340E+00 6.460593500E-02 2.358122000E-03 1.207317000E-03
180 1.700000000E+01 1.344624478E+00 1.272218708E+00 7.240577000E-02 1.340439697E+00 1.270643420E+00 6.979627700E-02 4.184781000E-03 1.575288000E-03
210 1.500000000E+01 1.035998971E+00 1.016598358E+00 1.940061300E-02 1.035910491E+00 1.016547245E+00 1.936324600E-02 8.848000000E-05 5.111300000E-05
210 1.524993176E+01 1.015625209E+00 1.010001491E+00 5.623718000E-03 1.015577467E+00 1.009956925E+00 5.620542000E-03 4.774200000E-05 4.456600000E-05
210 1.549996187E+01 1.009973530E+00 1.170914544E+00 -1.609410140E-01 1.009928193E+00 1.170759332E+00 -1.608311390E-01 4.533700000E-05 1.552120000E-04
210 1.574996808E+01 1.136639091E+00 1.215997945E+00 -7.935885400E-02 1.136604792E+00 1.215680825E+00 -7.907603300E-02 3.429900000E-05 3.171200000E-04
210 1.600000000E+01 1.229634941E+00 1.230662566E+00 -1.027625000E-03 1.229292066E+00 1.230187683E+00 -8.956170000E-04 3.428750000E-04 4.748830000E-04
210 1.624993176E+01 1.272948359E+00 1.238360046E+00 3.458831300E-02 1.272221931E+00 1.237696559E+00 3.452537200E-02 7.264280000E-04 6.634870000E-04
210 1.649996187E+01 1.298656931E+00 1.244715026E+00 5.394190500E-02 1.297347026E+00 1.243816884E+00 5.353014200E-02 1.309905000E-03 8.981420000E-04
210 1.674996808E+01 1.320738541E+00 1.255185823E+00 6.555271800E-02 1.318424788E+00 1.253997037E+00 6.442775100E-02 2.313753000E-03 1.188786000E-03
210 1.700000000E+01 1.342746340E+00 1.271921430E+00 7.082491000E-02 1.338640512E+00 1.270362408E+00 6.827810400E-02 4.105828000E-03 1.559022000E-03
240 1.500000000E+01 1.033212202E+00 1.015631425E+00 1.758077700E-02 1.033138429E+00 1.015587972E+00 1.755045700E-02 7.377300000E-05 4.345300000E-05
240 1.524993176E+01 1.014442521E+00 1.009297745E+00 5.144776000E-03 1.014402231E+00 1.009260366E+00 5.141865000E-03 4.029000000E-05 3.737900000E-05
240 1.549996187E+01 1.009322239E+00 1.166802551E+00 -1.574803120E-01 1.009283275E+00 1.166651686E+00 -1.573684110E-01 3.896400000E-05 1.508650000E-04
240 1.574996808E+01 1.137949341E+00 1.213161235E+00 -7.521189400E-02 1.137912907E+00 1.212852320E+00 -7.493941300E-02 3.643400000E-05 3.089150000E-04
240 1.600000000E+01 1.229600911E+00 1.228556485E+00 1.044426000E-03 1.229263785E+00 1.228091603E+00 1.172182000E-03 3.371260000E-04 4.648820000E-04
240 1.624993176E+01 1.271019913E+00 1.236662966E+00 3.435694700E-02 1.270306651E+00 1.236011120E+00 3.429553100E-02 7.132620000E-04 6.518460000E-04
240 1.649996187E+01 1.297124253E+00 1.243709566E+00 5.341468700E-02 1.295834752E+00 1.242825016E+00 5.300973600E-02 1.289501000E-03 8.845500000E-04
240 1.674996808E+01 1.319463501E+00 1.254655487E+00 6.480801400E-02 1.317183376E+00 1.253481528E+00 6.370184800E-02 2.280125000E-03 1.173959000E-03
240 1.700000000E+01 1.342184125E+00 1.271640872E+00 7.054325300E-02 1.338119845E+00 1.270085073E+00 6.803477200E-02 4.064280000E-03 1.555799000E-03
