N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.458927000E-03 2.092250000E-03 1.852032000E-03 1.685157000E-03
1.016672606E+01 1.719587000E-03 1.454936000E-03 1.282786000E-03 1.163866000E-03
1.033324570E+01 1.194741000E-03 1.006890000E-03 8.853170000E-04 8.016410000E-04
1.049996187E+01 8.263900000E-04 6.946860000E-04 6.097370000E-04 5.514000000E-04
1.066670514E+01 5.700970000E-04 4.785700000E-04 4.196680000E-04 3.792710000E-04
1.083333839E+01 3.929010000E-04 3.297170000E-04 2.890930000E-04 2.612700000E-04
1.100000000E+01 2.709580000E-04 2.275470000E-04 1.996740000E-04 1.805930000E-04
1.116672606E+01 1.873060000E-04 1.576160000E-04 1.385750000E-04 1.255700000E-04
1.133324570E+01 1.300660000E-04 1.098570000E-04 9.693400000E-05 8.813200000E-05
1.149996187E+01 9.098200000E-05 7.729800000E-05 6.860500000E-05 6.273600000E-05
1.166670514E+01 6.432900000E-05 5.516100000E-05 4.937700000E-05 4.552300000E-05
1.183333839E+01 4.618700000E-05 4.011600000E-05 3.634100000E-05 3.387400000E-05
1.200000000E+01 3.383400000E-05 2.989200000E-05 2.748900000E-05 2.595100000E-05
1.216672606E+01 2.542100000E-05 2.292600000E-05 2.143900000E-05 2.052600000E-05
1.233324570E+01 1.966500000E-05 1.812900000E-05 1.725300000E-05 1.673300000E-05
1.249996187E+01 1.567200000E-05 1.477200000E-05 1.427800000E-05 1.400200000E-05
1.266670514E+01 1.284600000E-05 1.234100000E-05 1.208400000E-05 1.195200000E-05
1.283333839E+01 1.076900000E-05 1.050400000E-05 1.038200000E-05 1.032800000E-05
1.300000000E+01 9.168000000E-06 9.039000000E-06 8.989000000E-06 8.973000000E-06
