N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.264384600E-02 1.099076300E-02 9.833762000E-03 8.988131000E-03
1.016672606E+01 9.657307000E-03 8.279226000E-03 7.324456000E-03 6.633576000E-03
1.033324570E+01 7.220080000E-03 6.119824000E-03 5.365283000E-03 4.824227000E-03
1.049996187E+01 5.293865000E-03 4.448559000E-03 3.874183000E-03 3.465536000E-03
1.066670514E+01 3.819960000E-03 3.191231000E-03 2.767378000E-03 2.467762000E-03
1.083333839E+01 2.724076000E-03 2.268572000E-03 1.963506000E-03 1.749018000E-03
1.100000000E+01 1.928157000E-03 1.605013000E-03 1.389805000E-03 1.239225000E-03
1.116672606E+01 1.360460000E-03 1.135107000E-03 9.858140000E-04 8.818920000E-04
1.133324570E+01 9.609380000E-04 8.061000000E-04 7.041260000E-04 6.335890000E-04
1.149996187E+01 6.824380000E-04 5.775750000E-04 5.090460000E-04 4.620800000E-04
1.166670514E+01 4.895550000E-04 4.196670000E-04 3.744910000E-04 3.439710000E-04
1.183333839E+01 3.564610000E-04 3.107920000E-04 2.817510000E-04 2.625380000E-04
1.200000000E+01 2.646860000E-04 2.356090000E-04 2.175360000E-04 2.059290000E-04
1.216672606E+01 2.011980000E-04 1.832890000E-04 1.724960000E-04 1.658320000E-04
1.233324570E+01 1.568440000E-04 1.462620000E-04 1.401200000E-04 1.365060000E-04
1.249996187E+01 1.252620000E-04 1.193020000E-04 1.159750000E-04 1.141350000E-04
1.266670514E+01 1.020810000E-04 9.888800000E-05 9.717200000E-05 9.629900000E-05
1.283333839E+01 8.438900000E-05 8.275500000E-05 8.191200000E-05 8.153400000E-05
1.300000000E+01 7.032900000E-05 6.952800000E-05 6.913200000E-05 6.899200000E-05
