Ew Nt
4.4807616E-1 4.1686899E+14
4.4534994E-1 3.9649481E+14
4.4262371E-1 4.1239695E+14
4.3989747E-1 4.4690700E+14
4.3717123E-1 4.7480064E+14
4.3444500E-1 4.7709975E+14
4.3171877E-1 4.5123243E+14
4.2899254E-1 4.1017654E+14
4.2626630E-1 3.7265641E+14
4.2354008E-1 3.5184828E+14
4.2081384E-1 3.4932126E+14
4.1808760E-1 3.5667581E+14
4.1536138E-1 3.6253192E+14
4.1263514E-1 3.5974454E+14
4.0990891E-1 3.4839291E+14
4.0718268E-1 3.3367770E+14
4.0445645E-1 3.2130697E+14
4.0173021E-1 3.1384367E+14
3.9900398E-1 3.1000134E+14
3.9627775E-1 3.0663231E+14
3.9355152E-1 3.0146915E+14
3.9082529E-1 2.9442120E+14
3.8809905E-1 2.8675043E+14
3.8537282E-1 2.7943357E+14
3.8264659E-1 2.7245006E+14
3.7992036E-1 2.6541760E+14
3.7719412E-1 2.5865980E+14
3.7446789E-1 2.5365378E+14
3.7174166E-1 2.5254144E+14
3.6901543E-1 2.5709749E+14
3.6628920E-1 2.6780770E+14
3.6356296E-1 2.8357670E+14
3.6083673E-1 3.0226496E+14
3.5811050E-1 3.2182615E+14
3.5538427E-1 3.4140912E+14
3.5265803E-1 3.6180372E+14
3.4993180E-1 3.8516249E+14
3.4720557E-1 4.1443065E+14
3.4447934E-1 4.5281902E+14
3.4175311E-1 5.0328310E+14
3.3902687E-1 5.6796474E+14
3.3630064E-1 6.4786114E+14
3.3357441E-1 7.4300336E+14
3.3084818E-1 8.5300225E+14
3.2812194E-1 9.7751718E+14
3.2539571E-1 1.1163939E+15
3.2266948E-1 1.2696001E+15
3.1994325E-1 1.4371050E+15
3.1721701E-1 1.6186407E+15
3.1449078E-1 1.8132717E+15
3.1176455E-1 2.0189781E+15
3.0903832E-1 2.2326150E+15
3.0631209E-1 2.4502873E+15
3.0358585E-1 2.6677638E+15
3.0085962E-1 2.8805089E+15
2.9813339E-1 3.0832215E+15
2.9540716E-1 3.2687727E+15
2.9268092E-1 3.4257824E+15
2.8995469E-1 3.5336477E+15
2.8722846E-1 3.5553825E+15
2.8450223E-1 3.4329311E+15
2.8177600E-1 3.0941000E+15
2.7904976E-1 2.4784150E+15
2.7632353E-1 1.5764415E+15
2.7359730E-1 1.0451584E+15
