Ew Nt
4.4391910E-1 5.7275972E+14
4.4121817E-1 6.5160678E+14
4.3851723E-1 7.2774648E+14
4.3581629E-1 7.8032083E+14
4.3311534E-1 8.0101959E+14
4.3041440E-1 7.9289277E+14
4.2771346E-1 7.6290366E+14
4.2501253E-1 7.1663426E+14
4.2231158E-1 6.5909480E+14
4.1961065E-1 5.9813064E+14
4.1690970E-1 5.4473410E+14
4.1420876E-1 5.0905874E+14
4.1150783E-1 4.9594025E+14
4.0880689E-1 5.0379701E+14
4.0610595E-1 5.2686343E+14
4.0340501E-1 5.5834174E+14
4.0070407E-1 5.9289757E+14
3.9800313E-1 6.2838450E+14
3.9530219E-1 6.6676524E+14
3.9260125E-1 7.1390813E+14
3.8990031E-1 7.7835294E+14
3.8719937E-1 8.6943468E+14
3.8449844E-1 9.9486814E+14
3.8179749E-1 1.1581254E+15
3.7909656E-1 1.3571520E+15
3.7639562E-1 1.5862400E+15
3.7369468E-1 1.8405183E+15
3.7099374E-1 2.1195272E+15
3.6829280E-1 2.4266623E+15
3.6559186E-1 2.7651737E+15
3.6289092E-1 3.1345221E+15
3.6018998E-1 3.5296212E+15
3.5748904E-1 3.9418740E+15
3.5478810E-1 4.3596678E+15
3.5208716E-1 4.7679795E+15
3.4938622E-1 5.1486792E+15
3.4668528E-1 5.4825281E+15
3.4398434E-1 5.7519980E+15
3.4128340E-1 5.9434300E+15
3.3858246E-1 6.0481263E+15
3.3588153E-1 6.0629975E+15
3.3318059E-1 5.9911009E+15
3.3047965E-1 5.8414180E+15
3.2777871E-1 5.6270528E+15
3.2507777E-1 5.3622581E+15
3.2237683E-1 5.0599424E+15
3.1967589E-1 4.7311399E+15
3.1697495E-1 4.3861974E+15
3.1427401E-1 4.0359099E+15
3.1157307E-1 3.6912403E+15
3.0887213E-1 3.3617411E+15
3.0617119E-1 3.0540890E+15
3.0347025E-1 2.7717338E+15
3.0076931E-1 2.5156131E+15
2.9806837E-1 2.2851624E+15
2.9536743E-1 2.0789822E+15
2.9266649E-1 1.8949357E+15
2.8996555E-1 1.7295793E+15
2.8726462E-1 1.5768256E+15
2.8456368E-1 1.4260809E+15
2.8186274E-1 1.2610687E+15
2.7916180E-1 1.0615437E+15
2.7646086E-1 8.0959374E+14
2.7375992E-1 4.9915580E+14
2.7105898E-1 3.2569358E+14
