d Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.000000000E+01 1.153649255E+00 1.205111420E+00 -5.146216500E-02 1.152339907E+00 1.200731166E+00 -4.839125900E-02 1.309348000E-03 4.380254000E-03
150 1.016672606E+01 1.153947124E+00 1.205126209E+00 -5.117908500E-02 1.153060862E+00 1.202034956E+00 -4.897409400E-02 8.862620000E-04 3.091253000E-03
150 1.033324570E+01 1.154380894E+00 1.205147876E+00 -5.076698200E-02 1.153779749E+00 1.202985057E+00 -4.920530800E-02 6.011450000E-04 2.162819000E-03
150 1.049996187E+01 1.155010258E+00 1.205179570E+00 -5.016931200E-02 1.154601633E+00 1.203676461E+00 -4.907482800E-02 4.086250000E-04 1.503109000E-03
150 1.066670514E+01 1.155918586E+00 1.205225878E+00 -4.930729200E-02 1.155640181E+00 1.204186317E+00 -4.854613600E-02 2.784050000E-04 1.039561000E-03
150 1.083333839E+01 1.157219394E+00 1.205293393E+00 -4.807399900E-02 1.157029199E+00 1.204576713E+00 -4.754751400E-02 1.901950000E-04 7.166800000E-04
150 1.100000000E+01 1.159061534E+00 1.205391547E+00 -4.633001300E-02 1.158931117E+00 1.204898308E+00 -4.596719100E-02 1.304170000E-04 4.932390000E-04
150 1.116672606E+01 1.161628694E+00 1.205533617E+00 -4.390492300E-02 1.161538775E+00 1.205194283E+00 -4.365550800E-02 8.991900000E-05 3.393340000E-04
150 1.133324570E+01 1.165125455E+00 1.205738051E+00 -4.061259600E-02 1.165062911E+00 1.205504349E+00 -4.044143800E-02 6.254400000E-05 2.337020000E-04
150 1.149996187E+01 1.169738864E+00 1.206029699E+00 -3.629083500E-02 1.169694749E+00 1.205868330E+00 -3.617358100E-02 4.411500000E-05 1.613690000E-04
150 1.166670514E+01 1.175566132E+00 1.206441049E+00 -3.087491700E-02 1.175534354E+00 1.206329116E+00 -3.079476200E-02 3.177800000E-05 1.119330000E-04
150 1.183333839E+01 1.182516491E+00 1.207012484E+00 -2.449599300E-02 1.182492913E+00 1.206934309E+00 -2.444139600E-02 2.357800000E-05 7.817500000E-05
150 1.200000000E+01 1.190234010E+00 1.207791318E+00 -1.755730800E-02 1.190215882E+00 1.207736159E+00 -1.752027700E-02 1.812800000E-05 5.515900000E-05
150 1.216672606E+01 1.198127434E+00 1.208828841E+00 -1.070140700E-02 1.198113009E+00 1.208789361E+00 -1.067635200E-02 1.442500000E-05 3.948000000E-05
150 1.233324570E+01 1.205560536E+00 1.210175969E+00 -4.615433000E-03 1.205548745E+00 1.210147157E+00 -4.598412000E-03 1.179100000E-05 2.881200000E-05
150 1.249996187E+01 1.212116077E+00 1.211878094E+00 2.379830000E-04 1.212106268E+00 1.211856540E+00 2.497280000E-04 9.809000000E-06 2.155400000E-05
150 1.266670514E+01 1.217730804E+00 1.213969441E+00 3.761363000E-03 1.217722567E+00 1.213952843E+00 3.769724000E-03 8.237000000E-06 1.659800000E-05
150 1.283333839E+01 1.222603249E+00 1.216466268E+00 6.136981000E-03 1.222596279E+00 1.216453079E+00 6.143200000E-03 6.970000000E-06 1.318900000E-05
150 1.300000000E+01 1.226996662E+00 1.219360289E+00 7.636373000E-03 1.226990705E+00 1.219349486E+00 7.641219000E-03 5.957000000E-06 1.080300000E-05
180 1.000000000E+01 1.139814925E+00 1.201810629E+00 -6.199570400E-02 1.138735904E+00 1.197928195E+00 -5.919229100E-02 1.079021000E-03 3.882434000E-03
180 1.016672606E+01 1.140302309E+00 1.201833557E+00 -6.153124800E-02 1.139573717E+00 1.199115237E+00 -5.954152000E-02 7.285920000E-04 2.718320000E-03
180 1.033324570E+01 1.141009714E+00 1.201867084E+00 -6.085737000E-02 1.140516213E+00 1.199976611E+00 -5.946039800E-02 4.935010000E-04 1.890473000E-03
180 1.049996187E+01 1.142031166E+00 1.201916048E+00 -5.988488200E-02 1.141695866E+00 1.200607938E+00 -5.891207200E-02 3.353000000E-04 1.308110000E-03
