T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 6.017395700E-02 5.994288900E-02 5.962224000E-02 5.918757900E-02 5.861699700E-02 5.789941200E-02 5.704609400E-02 5.610212300E-02 5.515179000E-02 5.431154400E-02 5.370705100E-02 5.343698900E-02 5.353588400E-02 5.395609500E-02 5.458381900E-02 5.528480600E-02 5.593914600E-02 5.645317400E-02 5.679472100E-02
295 5.845257600E-02 5.821811000E-02 5.789244000E-02 5.745053700E-02 5.686987500E-02 5.613903200E-02 5.526975300E-02 5.430852100E-02 5.334135000E-02 5.248527700E-02 5.186494200E-02 5.157895700E-02 5.166710400E-02 5.209373600E-02 5.275958100E-02 5.353796900E-02 5.431383500E-02 5.500143600E-02 5.554334700E-02
300 5.833828400E-02 5.807548000E-02 5.771016400E-02 5.721391200E-02 5.656103100E-02 5.573810000E-02 5.475765000E-02 5.367098600E-02 5.257260900E-02 5.158898000E-02 5.085155700E-02 5.046245100E-02 5.046492500E-02 5.083062400E-02 5.147105300E-02 5.226934600E-02 5.311516000E-02 5.392138300E-02 5.462197300E-02
305 5.852856400E-02 5.820747200E-02 5.780572100E-02 5.726478900E-02 5.655149000E-02 5.564808900E-02 5.456365200E-02 5.333720100E-02 5.207613000E-02 5.091557400E-02 4.999658300E-02 4.942888300E-02 4.926202100E-02 4.947581200E-02 4.999289900E-02 5.070785200E-02 5.151828500E-02 5.234045300E-02 5.309252100E-02
310 5.938573800E-02 5.907736500E-02 5.864588300E-02 5.805452600E-02 5.726699300E-02 5.625830900E-02 5.503132900E-02 5.363440700E-02 5.217009100E-02 5.078368600E-02 4.962953400E-02 4.882885300E-02 4.843888700E-02 4.844586500E-02 4.878059800E-02 4.934732700E-02 5.005209700E-02 5.083215000E-02 5.156800100E-02
315 6.180755000E-02 6.145556900E-02 6.096184200E-02 6.028289100E-02 5.937448900E-02 5.820363800E-02 5.676737400E-02 5.511386400E-02 5.335426800E-02 5.165104600E-02 5.017921900E-02 4.907657300E-02 4.840882500E-02 4.816493500E-02 4.827816300E-02 4.865766300E-02 4.921568200E-02 4.988967900E-02 5.056304600E-02
320 6.376387500E-02 6.339165700E-02 6.286796500E-02 6.214441900E-02 6.117021200E-02 5.990390600E-02 5.833311900E-02 5.649876500E-02 5.451101100E-02 5.254100300E-02 5.078064200E-02 4.938591400E-02 4.843528300E-02 4.792368000E-02 4.778740100E-02 4.793965000E-02 4.829838500E-02 4.879846800E-02 4.933405500E-02
325 6.560812000E-02 6.522607400E-02 6.468686400E-02 6.393882500E-02 6.292568200E-02 6.159818000E-02 5.993412800E-02 5.796448800E-02 5.579361200E-02 5.359578800E-02 5.157597100E-02 4.990816300E-02 4.868596600E-02 4.791254400E-02 4.752731300E-02 4.744596500E-02 4.759051900E-02 4.790109500E-02 4.829621900E-02
330 6.819305500E-02 6.779333300E-02 6.722791600E-02 6.644115400E-02 6.537129500E-02 6.396155900E-02 6.218101100E-02 6.005244600E-02 5.767625600E-02 5.523090600E-02 5.293458000E-02 5.097952300E-02 4.947510000E-02 4.843286400E-02 4.779446700E-02 4.747587600E-02 4.740095000E-02 4.751352000E-02 4.772556600E-02
335 6.813995000E-02 6.777254000E-02 6.725153600E-02 6.652387600E-02 6.552942300E-02 6.420962500E-02 6.252680500E-02 6.048944100E-02 5.817813600E-02 5.575108100E-02 5.341468700E-02 5.136318700E-02 4.971932000E-02 4.851099400E-02 4.769242300E-02 4.718721700E-02 4.692460400E-02 4.685368500E-02 4.691285200E-02
340 6.549031800E-02 6.519598600E-02 6.477762500E-02 6.419138200E-02 6.338613700E-02 6.231000400E-02 6.092408800E-02 5.922330700E-02 5.725805500E-02 5.514439700E-02 5.304759700E-02 5.113862500E-02 4.954290000E-02 4.830953100E-02 4.741738000E-02 4.680859800E-02 4.642407700E-02 4.622103400E-02 4.621119100E-02
