T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.206179953E+00 1.206846404E+00 1.207372407E+00 1.207821936E+00 1.208252301E+00 1.208717970E+00 1.209273927E+00 1.209977591E+00 1.210888291E+00 1.212063779E+00 1.213554939E+00 1.215401664E+00 1.217632632E+00 1.220267053E+00 1.223312561E+00 1.226758320E+00 1.230571642E+00 1.234705107E+00 1.239108711E+00
295 1.202515929E+00 1.203202090E+00 1.203768963E+00 1.204288600E+00 1.204827377E+00 1.205450400E+00 1.206223991E+00 1.207214774E+00 1.208483564E+00 1.210074441E+00 1.212003054E+00 1.214253654E+00 1.216792414E+00 1.219591017E+00 1.222640708E+00 1.225944994E+00 1.229502965E+00 1.233302118E+00 1.237322591E+00
300 1.192814975E+00 1.193573178E+00 1.194255818E+00 1.194952267E+00 1.195750216E+00 1.196740645E+00 1.198018410E+00 1.199675293E+00 1.201782655E+00 1.204364396E+00 1.207371552E+00 1.210680981E+00 1.214136498E+00 1.217617395E+00 1.221083731E+00 1.224564284E+00 1.228110192E+00 1.231760707E+00 1.235536079E+00
305 1.170721992E+00 1.171603625E+00 1.172509132E+00 1.173558638E+00 1.174881438E+00 1.176621402E+00 1.178933622E+00 1.181966001E+00 1.185818957E+00 1.190485540E+00 1.195795787E+00 1.201415682E+00 1.206943938E+00 1.212074422E+00 1.216707682E+00 1.220926688E+00 1.224884908E+00 1.228715061E+00 1.232501964E+00
310 1.126311776E+00 1.127338412E+00 1.128595577E+00 1.130251278E+00 1.132506858E+00 1.135603261E+00 1.139811814E+00 1.145396223E+00 1.152531175E+00 1.161178101E+00 1.170962375E+00 1.181157626E+00 1.190880001E+00 1.199441742E+00 1.206611889E+00 1.212577542E+00 1.217695822E+00 1.222281866E+00 1.226536144E+00
315 1.046959683E+00 1.048046649E+00 1.049718352E+00 1.052202430E+00 1.055804468E+00 1.060918425E+00 1.068014027E+00 1.077576744E+00 1.089968335E+00 1.105192978E+00 1.122630110E+00 1.140930762E+00 1.158329461E+00 1.173353489E+00 1.185431789E+00 1.195026025E+00 1.202595046E+00 1.208924878E+00 1.214434416E+00
320 1.010350822E+00 1.010675254E+00 1.010909705E+00 1.011076939E+00 1.011196577E+00 1.011288038E+00 1.011362734E+00 1.011441995E+00 1.011552507E+00 1.011735370E+00 1.039289967E+00 1.069543988E+00 1.099042902E+00 1.124819286E+00 1.145396601E+00 1.161090338E+00 1.173157143E+00 1.182817295E+00 1.190863404E+00
325 1.011183305E+00 1.011529481E+00 1.011768090E+00 1.011921027E+00 1.012005580E+00 1.012034538E+00 1.012018076E+00 1.011967504E+00 1.011901449E+00 1.011854663E+00 1.011887804E+00 1.012092996E+00 1.012587402E+00 1.043534371E+00 1.076410149E+00 1.101596606E+00 1.120763353E+00 1.135862393E+00 1.148214005E+00
330 1.013366343E+00 1.013789057E+00 1.014068256E+00 1.014227548E+00 1.014283681E+00 1.014246028E+00 1.014118407E+00 1.013903517E+00 1.013610970E+00 1.013269622E+00 1.012942285E+00 1.012735430E+00 1.012791589E+00 1.013258098E+00 1.014244582E+00 1.015800238E+00 1.037878455E+00 1.060127537E+00 1.078423466E+00
335 1.017321881E+00 1.017903485E+00 1.018279239E+00 1.018477959E+00 1.018518412E+00 1.018407642E+00 1.018142559E+00 1.017715243E+00 1.017123553E+00 1.016388620E+00 1.015577467E+00 1.014820752E+00 1.014306823E+00 1.014236623E+00 1.014756358E+00 1.015916652E+00 1.017691982E+00 1.020038022E+00 1.022939484E+00
340 1.023568336E+00 1.024437835E+00 1.025001361E+00 1.025297766E+00 1.025351938E+00 1.025170841E+00 1.024744341E+00 1.024051232E+00 1.023072779E+00 1.021816795E+00 1.020351655E+00 1.018838595E+00 1.017534307E+00 1.016732906E+00 1.016658747E+00 1.017384766E+00 1.018850298E+00 1.020954200E+00 1.023636500E+00
