N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.233472528E+00 1.235864506E+00 1.238073702E+00 1.239209351E+00 1.239726352E+00 1.238429666E+00 1.234013423E+00 1.224762997E+00 1.206279320E+00 1.176728612E+00 1.129001675E+00
1.016672606E+01 1.236145199E+00 1.238442105E+00 1.240693925E+00 1.242007718E+00 1.242836767E+00 1.241969833E+00 1.238061247E+00 1.229329102E+00 1.211212624E+00 1.181659616E+00 1.133181593E+00
1.033324570E+01 1.238329872E+00 1.240500911E+00 1.242733791E+00 1.244136033E+00 1.245162206E+00 1.244593582E+00 1.241063951E+00 1.232756126E+00 1.215013237E+00 1.185646799E+00 1.136905423E+00
1.049996187E+01 1.240093853E+00 1.242137046E+00 1.244324996E+00 1.245767831E+00 1.246924253E+00 1.246575832E+00 1.243352464E+00 1.235430041E+00 1.218112431E+00 1.189149585E+00 1.140627196E+00
1.066670514E+01 1.241528605E+00 1.243454285E+00 1.245590514E+00 1.247052000E+00 1.248304794E+00 1.248138414E+00 1.245194831E+00 1.237670309E+00 1.220881930E+00 1.192589065E+00 1.144803217E+00
1.083333839E+01 1.242742060E+00 1.244561953E+00 1.246647491E+00 1.248120165E+00 1.249457123E+00 1.249464079E+00 1.246811564E+00 1.239744623E+00 1.223645829E+00 1.196356465E+00 1.149898818E+00
1.100000000E+01 1.243850445E+00 1.245571155E+00 1.247607707E+00 1.249090966E+00 1.250513692E+00 1.250706870E+00 1.248387376E+00 1.241879898E+00 1.226687611E+00 1.200812461E+00 1.156378197E+00
1.116672606E+01 1.244974138E+00 1.246593332E+00 1.248578687E+00 1.250073547E+00 1.251591427E+00 1.251998381E+00 1.250076621E+00 1.244263569E+00 1.230241820E+00 1.206261302E+00 1.164652856E+00
1.133324570E+01 1.246237052E+00 1.247740946E+00 1.249665482E+00 1.251169986E+00 1.252794200E+00 1.253448916E+00 1.252000309E+00 1.247031543E+00 1.234463724E+00 1.212888093E+00 1.174967684E+00
1.149996187E+01 1.247766500E+00 1.249127900E+00 1.250971215E+00 1.252475487E+00 1.254211649E+00 1.255143220E+00 1.254235596E+00 1.250245112E+00 1.239382231E+00 1.220667593E+00 1.187233847E+00
1.166670514E+01 1.249689662E+00 1.250866860E+00 1.252594664E+00 1.254075430E+00 1.255914914E+00 1.257133666E+00 1.256804214E+00 1.253870668E+00 1.244862511E+00 1.229292066E+00 1.200884725E+00
1.183333839E+01 1.252123569E+00 1.253061329E+00 1.254623765E+00 1.256039891E+00 1.257951985E+00 1.259436971E+00 1.259672258E+00 1.257785598E+00 1.250622680E+00 1.238201265E+00 1.214906787E+00
1.200000000E+01 1.255157971E+00 1.255792331E+00 1.257125873E+00 1.258417514E+00 1.260346151E+00 1.262040000E+00 1.262769680E+00 1.261824188E+00 1.256328668E+00 1.246762682E+00 1.228152073E+00
1.216672606E+01 1.258835271E+00 1.259102768E+00 1.260137211E+00 1.261230795E+00 1.263098641E+00 1.264913353E+00 1.266022341E+00 1.265843034E+00 1.261722668E+00 1.254517511E+00 1.239796721E+00
1.233324570E+01 1.263137008E+00 1.262986462E+00 1.263656020E+00 1.264474615E+00 1.266193813E+00 1.268024746E+00 1.269376507E+00 1.269762865E+00 1.266695147E+00 1.261312178E+00 1.249598911E+00
1.249996187E+01 1.267987792E+00 1.267390148E+00 1.267644714E+00 1.268120128E+00 1.269605373E+00 1.271346926E+00 1.272805280E+00 1.273566580E+00 1.271261860E+00 1.267235641E+00 1.257777930E+00
1.266670514E+01 1.273279119E+00 1.272231352E+00 1.272043366E+00 1.272125199E+00 1.273304364E+00 1.274861748E+00 1.276304023E+00 1.277274888E+00 1.275497270E+00 1.272469602E+00 1.264711298E+00
1.283333839E+01 1.278900926E+00 1.277423675E+00 1.276788951E+00 1.276448152E+00 1.277267733E+00 1.278563097E+00 1.279885137E+00 1.280926833E+00 1.279487216E+00 1.277186384E+00 1.270726785E+00
1.300000000E+01 1.284762165E+00 1.282894245E+00 1.281812990E+00 1.281056671E+00 1.281482717E+00 1.282456861E+00 1.283573562E+00 1.284570341E+00 1.283313136E+00 1.281522788E+00 1.276054825E+00
