N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.239873429E+00 1.242496412E+00 1.245000279E+00 1.247158940E+00 1.248641176E+00 1.248746551E+00 1.247315321E+00 1.243452143E+00 1.236390584E+00 1.224633021E+00 1.205913365E+00
1.016672606E+01 1.243613580E+00 1.246147414E+00 1.248760180E+00 1.251230213E+00 1.253224560E+00 1.254029735E+00 1.253467960E+00 1.250588202E+00 1.244545456E+00 1.233672433E+00 1.215451994E+00
1.033324570E+01 1.246858995E+00 1.249215240E+00 1.251807017E+00 1.254418273E+00 1.256716720E+00 1.257982948E+00 1.258030033E+00 1.255873724E+00 1.250621614E+00 1.240493584E+00 1.222799156E+00
1.049996187E+01 1.249621119E+00 1.251768366E+00 1.254272744E+00 1.256924477E+00 1.259393532E+00 1.260959273E+00 1.261432049E+00 1.259811094E+00 1.255181769E+00 1.245699688E+00 1.228571569E+00
1.066670514E+01 1.251944176E+00 1.253883990E+00 1.256275023E+00 1.258914223E+00 1.261475188E+00 1.263239645E+00 1.264020802E+00 1.262814911E+00 1.258706881E+00 1.249830592E+00 1.233353831E+00
1.083333839E+01 1.253916793E+00 1.255663696E+00 1.257936072E+00 1.260538017E+00 1.263148218E+00 1.265053939E+00 1.266076856E+00 1.265222392E+00 1.261595448E+00 1.253347441E+00 1.237667187E+00
1.100000000E+01 1.255664520E+00 1.257231972E+00 1.259386435E+00 1.261939816E+00 1.264577592E+00 1.266595823E+00 1.267830610E+00 1.267308161E+00 1.264173904E+00 1.256634788E+00 1.241959660E+00
1.116672606E+01 1.257336655E+00 1.258728490E+00 1.260762266E+00 1.263258865E+00 1.265912647E+00 1.268031890E+00 1.269473329E+00 1.269295432E+00 1.266704778E+00 1.260001282E+00 1.246592616E+00
1.133324570E+01 1.259095133E+00 1.260300890E+00 1.262201726E+00 1.264629318E+00 1.267289372E+00 1.269505922E+00 1.271162437E+00 1.271360116E+00 1.269386163E+00 1.263668223E+00 1.251809498E+00
1.149996187E+01 1.261105865E+00 1.262098898E+00 1.263841449E+00 1.266178540E+00 1.268830023E+00 1.271139079E+00 1.273020847E+00 1.273627429E+00 1.272341927E+00 1.267747189E+00 1.257688942E+00
1.166670514E+01 1.263528573E+00 1.264266781E+00 1.265810992E+00 1.268022938E+00 1.270639651E+00 1.273026346E+00 1.275132676E+00 1.276165583E+00 1.275611412E+00 1.272221931E+00 1.264111823E+00
1.183333839E+01 1.266500927E+00 1.266930876E+00 1.268223221E+00 1.270260527E+00 1.272800234E+00 1.275231969E+00 1.277540045E+00 1.278984946E+00 1.279153338E+00 1.276961141E+00 1.270789070E+00
1.200000000E+01 1.270116570E+00 1.270181831E+00 1.271160693E+00 1.272961207E+00 1.275364762E+00 1.277787563E+00 1.280246620E+00 1.282050405E+00 1.282873886E+00 1.281775382E+00 1.277369463E+00
1.216672606E+01 1.274403613E+00 1.274056379E+00 1.274661764E+00 1.276157954E+00 1.278354070E+00 1.280695457E+00 1.283229196E+00 1.285304809E+00 1.286669206E+00 1.286492865E+00 1.283575229E+00
1.233324570E+01 1.279315972E+00 1.278528472E+00 1.278713600E+00 1.279843502E+00 1.281758636E+00 1.283936698E+00 1.286452989E+00 1.288692640E+00 1.290459752E+00 1.291008106E+00 1.289273937E+00
1.249996187E+01 1.284747914E+00 1.283518851E+00 1.283259078E+00 1.283976774E+00 1.285546493E+00 1.287481673E+00 1.289885336E+00 1.292175633E+00 1.294203694E+00 1.295285663E+00 1.294458260E+00
1.266670514E+01 1.290568298E+00 1.288922182E+00 1.288217767E+00 1.288499218E+00 1.289676453E+00 1.291301454E+00 1.293505311E+00 1.295739038E+00 1.297895298E+00 1.299339907E+00 1.299187200E+00
1.283333839E+01 1.296655588E+00 1.294637023E+00 1.293510265E+00 1.293353488E+00 1.294111551E+00 1.295376571E+00 1.297308150E+00 1.299391221E+00 1.301557563E+00 1.303215639E+00 1.303544020E+00
1.300000000E+01 1.302914705E+00 1.300581706E+00 1.299071753E+00 1.298493667E+00 1.298825337E+00 1.299699181E+00 1.301303246E+00 1.303157637E+00 1.305232279E+00 1.306974428E+00 1.307618596E+00
