N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 1.187216898E+00 1.169915682E+00 1.132613216E+00 1.060799537E+00 1.012864301E+00 1.013816384E+00 1.016637480E+00 1.021947436E+00 1.030494713E+00 1.042974223E+00 1.059771900E+00
1.016672606E+01 1.187676403E+00 1.170470074E+00 1.133343527E+00 1.061752932E+00 1.013116451E+00 1.014078559E+00 1.016957031E+00 1.022400813E+00 1.031208005E+00 1.044150580E+00 1.061708771E+00
1.033324570E+01 1.188109667E+00 1.171075449E+00 1.134283605E+00 1.063198468E+00 1.013296561E+00 1.014251508E+00 1.017151996E+00 1.022667049E+00 1.031631380E+00 1.044877234E+00 1.062962874E+00
1.049996187E+01 1.188573799E+00 1.171811528E+00 1.135556802E+00 1.065327488E+00 1.013426036E+00 1.014355019E+00 1.017243298E+00 1.022772469E+00 1.031803329E+00 1.045214852E+00 1.063628968E+00
1.066670514E+01 1.189127570E+00 1.172768513E+00 1.137316468E+00 1.068399017E+00 1.013522401E+00 1.014403111E+00 1.017242903E+00 1.022729516E+00 1.031741532E+00 1.045194834E+00 1.063764655E+00
1.083333839E+01 1.189834833E+00 1.174050562E+00 1.139749960E+00 1.072747209E+00 1.013600963E+00 1.014405385E+00 1.017154814E+00 1.022537130E+00 1.031441945E+00 1.044815755E+00 1.063381582E+00
1.100000000E+01 1.190765285E+00 1.175773382E+00 1.143071084E+00 1.078769906E+00 1.013677407E+00 1.014369524E+00 1.016977585E+00 1.022183205E+00 1.030880868E+00 1.044044244E+00 1.062443763E+00
1.116672606E+01 1.191990364E+00 1.178051108E+00 1.147490542E+00 1.086877681E+00 1.013771620E+00 1.014305465E+00 1.016709169E+00 1.021650290E+00 1.030021237E+00 1.042821155E+00 1.060872579E+00
1.133324570E+01 1.193572133E+00 1.180967506E+00 1.153152793E+00 1.097376593E+00 1.013913218E+00 1.014232145E+00 1.016355674E+00 1.020926944E+00 1.028826573E+00 1.041077162E+00 1.058562523E+00
1.149996187E+01 1.195545236E+00 1.184532325E+00 1.160039112E+00 1.110272993E+00 1.021107938E+00 1.014187330E+00 1.015945243E+00 1.020027325E+00 1.027287138E+00 1.038764525E+00 1.055415949E+00
1.166670514E+01 1.197898887E+00 1.188639361E+00 1.167870372E+00 1.125050983E+00 1.046314014E+00 1.014238999E+00 1.015545580E+00 1.019018371E+00 1.025459983E+00 1.035910491E+00 1.051406222E+00
1.183333839E+01 1.200573602E+00 1.193062232E+00 1.176090326E+00 1.140584569E+00 1.073585431E+00 1.014492616E+00 1.015277237E+00 1.018044647E+00 1.023513180E+00 1.032686637E+00 1.046670175E+00
1.200000000E+01 1.203485665E+00 1.197520865E+00 1.184011522E+00 1.155392046E+00 1.100157020E+00 1.015085042E+00 1.015308088E+00 1.017328623E+00 1.021743840E+00 1.029461419E+00 1.041603666E+00
1.216672606E+01 1.206570322E+00 1.201798662E+00 1.191090575E+00 1.168224630E+00 1.123345289E+00 1.044601093E+00 1.015817927E+00 1.017122682E+00 1.020526142E+00 1.026771167E+00 1.036890563E+00
1.233324570E+01 1.209809936E+00 1.205826210E+00 1.197139788E+00 1.178585972E+00 1.141794418E+00 1.075730526E+00 1.016945571E+00 1.017623841E+00 1.020180206E+00 1.025155707E+00 1.033364864E+00
1.249996187E+01 1.213222918E+00 1.209665098E+00 1.202305478E+00 1.186748539E+00 1.155777325E+00 1.099320853E+00 1.018755063E+00 1.018909473E+00 1.020841555E+00 1.024916682E+00 1.031674727E+00
1.266670514E+01 1.216830168E+00 1.213423468E+00 1.206872146E+00 1.193332985E+00 1.166446934E+00 1.116988132E+00 1.035519049E+00 1.020950130E+00 1.022449995E+00 1.026004526E+00 1.031944971E+00
1.283333839E+01 1.220632866E+00 1.217185750E+00 1.211087180E+00 1.198906612E+00 1.174937746E+00 1.130667727E+00 1.056574379E+00 1.023680875E+00 1.024864497E+00 1.028164376E+00 1.033812468E+00
1.300000000E+01 1.224611591E+00 1.220992168E+00 1.215097135E+00 1.203821995E+00 1.181979727E+00 1.141677900E+00 1.074027680E+00 1.027067373E+00 1.027985600E+00 1.031174612E+00 1.036836752E+00
