T nFsrh nFBsrh dnsrh nF nFB dn
290 1.147458769E+00 1.000228685E+0 1.472300840E-01 1.147458769E+00 1.000228685E+0 1.472300840E-01
295 1.145395054E+00 1.000221883E+0 1.451731710E-01 1.145395054E+00 1.000221883E+0 1.451731710E-01
300 1.13028913E+00 1.000215561E+0 1.300735690E-01 1.13028913E+00 1.000215561E+0 1.300735690E-01
305 1.107851593E+00 1.000209675E+0 1.076419180E-01 1.107851593E+00 1.000209675E+0 1.076419180E-01
310 1.094870686E+00 1.000204186E+0 9.466650000E-02 1.094870686E+00 1.000204186E+0 9.466650000E-02
315 1.070651384E+00 1.000199059E+0 7.045232500E-02 1.070651384E+00 1.000199059E+0 7.045232500E-02
320 1.009184244E+00 1.000194263E+0 8.989981000E-03 1.009184244E+00 1.000194263E+0 8.989981000E-03
325 1.008251244E+00 1.000189771E+0 8.061473000E-03 1.008251244E+00 1.000189771E+0 8.061473000E-03
330 1.008019424E+00 1.000185557E+0 7.833867000E-03 1.008019424E+00 1.000185557E+0 7.833867000E-03
335 1.009411919E+00 1.000181599E+0 9.230320000E-03 1.009411919E+00 1.000181599E+0 9.230320000E-03
340 1.012144200E+00 1.000177878E+0 1.196632200E-02 1.012144200E+00 1.000177878E+0 1.196632200E-02
