T nFsrh nFBsrh dnsrh nF nFB dn
290 1.170068689E+00 1.000304480E+0 1.697642090E-01 1.170068689E+00 1.000304480E+0 1.697642090E-01
295 1.177445324E+00 1.000295424E+0 1.771499000E-01 1.177445324E+00 1.000295424E+0 1.771499000E-01
300 1.183829465E+00 1.000287006E+0 1.835424590E-01 1.183829465E+00 1.000287006E+0 1.835424590E-01
305 1.181974647E+00 1.000279169E+0 1.816954780E-01 1.181974647E+00 1.000279169E+0 1.816954780E-01
310 1.188285129E+00 1.000271861E+0 1.880132680E-01 1.188285129E+00 1.000271861E+0 1.880132680E-01
315 1.188905634E+00 1.000265034E+0 1.886406000E-01 1.188905634E+00 1.000265034E+0 1.886406000E-01
320 1.190221455E+00 1.000258649E+0 1.899628060E-01 1.190221455E+00 1.000258649E+0 1.899628060E-01
325 1.193994330E+00 1.000252668E+0 1.937416620E-01 1.193994330E+00 1.000252668E+0 1.937416620E-01
330 1.196043864E+00 1.000247057E+0 1.957968070E-01 1.196043864E+00 1.000247057E+0 1.957968070E-01
335 1.182918747E+00 1.000241788E+0 1.826769590E-01 1.182918747E+00 1.000241788E+0 1.826769590E-01
340 1.165623645E+00 1.000236834E+0 1.653868110E-01 1.165623645E+00 1.000236834E+0 1.653868110E-01
