T nFsrh nFBsrh dnsrh nF nFB dn
290 1.176283798E+00 1.000340612E+0 1.759431860E-01 1.176283798E+00 1.000340612E+0 1.759431860E-01
295 1.182272800E+00 1.000330481E+0 1.819423190E-01 1.182272800E+00 1.000330481E+0 1.819423190E-01
300 1.189960087E+00 1.000321065E+0 1.896390220E-01 1.189960087E+00 1.000321065E+0 1.896390220E-01
305 1.187831541E+00 1.000312298E+0 1.875192430E-01 1.187831541E+00 1.000312298E+0 1.875192430E-01
310 1.194986550E+00 1.000304122E+0 1.946824280E-01 1.194986550E+00 1.000304122E+0 1.946824280E-01
315 1.196491525E+00 1.000296485E+0 1.961950400E-01 1.196491525E+00 1.000296485E+0 1.961950400E-01
320 1.198721020E+00 1.000289342E+0 1.984316780E-01 1.198721020E+00 1.000289342E+0 1.984316780E-01
325 1.204225582E+00 1.000282651E+0 2.039429310E-01 1.204225582E+00 1.000282651E+0 2.039429310E-01
330 1.208691763E+00 1.000276375E+0 2.084153880E-01 1.208691763E+00 1.000276375E+0 2.084153880E-01
335 1.211844257E+00 1.000270481E+0 2.115737760E-01 1.211844257E+00 1.000270481E+0 2.115737760E-01
340 1.208569376E+00 1.000264938E+0 2.083044380E-01 1.208569376E+00 1.000264938E+0 2.083044380E-01
