T nFsrh nFBsrh dnsrh nF nFB dn
290 1.188779033E+00 1.340305085E+0 -1.515260520E-01 1.188779033E+00 1.340305085E+0 -1.515260520E-01
295 1.186831920E+00 1.284197475E+0 -9.736555500E-02 1.186831920E+00 1.284197475E+0 -9.736555500E-02
300 1.194806032E+00 1.238309420E+0 -4.350338800E-02 1.194806032E+00 1.238309420E+0 -4.350338800E-02
305 1.202911683E+00 1.200679594E+0 2.232089000E-03 1.202911683E+00 1.200679594E+0 2.232089000E-03
310 1.200900637E+00 1.169722574E+0 3.117806300E-02 1.200900637E+00 1.169722574E+0 3.117806300E-02
315 1.203104811E+00 1.144163660E+0 5.894115100E-02 1.203104811E+00 1.144163660E+0 5.894115100E-02
320 1.209640823E+00 1.122980733E+0 8.666009000E-02 1.209640823E+00 1.122980733E+0 8.666009000E-02
325 1.213121182E+00 1.105354846E+0 1.077663360E-01 1.213121182E+00 1.105354846E+0 1.077663360E-01
330 1.219070842E+00 1.090629452E+0 1.284413900E-01 1.219070842E+00 1.090629452E+0 1.284413900E-01
335 1.224067172E+00 1.078277372E+0 1.457898000E-01 1.224067172E+00 1.078277372E+0 1.457898000E-01
340 1.227871754E+00 1.067874340E+0 1.599974140E-01 1.227871754E+00 1.067874340E+0 1.599974140E-01
