N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.251696485E+00 1.247635854E+00 1.243452143E+00 1.239379839E+00
1.016672606E+01 1.258658938E+00 1.254671391E+00 1.250588202E+00 1.246636881E+00
1.033324570E+01 1.263809309E+00 1.259869677E+00 1.255873724E+00 1.252039317E+00
1.049996187E+01 1.267613002E+00 1.263715529E+00 1.259811094E+00 1.256106081E+00
1.066670514E+01 1.270441146E+00 1.266602892E+00 1.262814911E+00 1.259270955E+00
1.083333839E+01 1.272588675E+00 1.268848898E+00 1.265222392E+00 1.261889387E+00
1.100000000E+01 1.274293567E+00 1.270711085E+00 1.267308161E+00 1.264249757E+00
1.116672606E+01 1.275752097E+00 1.272401351E+00 1.269295432E+00 1.266580460E+00
1.133324570E+01 1.277129458E+00 1.274094232E+00 1.271360116E+00 1.269049025E+00
1.149996187E+01 1.278565373E+00 1.275928349E+00 1.273627429E+00 1.271755907E+00
1.166670514E+01 1.280174304E+00 1.278001780E+00 1.276165583E+00 1.274731463E+00
1.183333839E+01 1.282040658E+00 1.280366022E+00 1.278984946E+00 1.277945813E+00
1.200000000E+01 1.284213208E+00 1.283026356E+00 1.282050405E+00 1.281334073E+00
1.216672606E+01 1.286704530E+00 1.285953427E+00 1.285304809E+00 1.284826503E+00
1.233324570E+01 1.289499140E+00 1.289102329E+00 1.288692640E+00 1.288371149E+00
1.249996187E+01 1.292566817E+00 1.292430028E+00 1.292175633E+00 1.291944417E+00
1.266670514E+01 1.295874190E+00 1.295905945E+00 1.295739038E+00 1.295551754E+00
1.283333839E+01 1.299392455E+00 1.299516915E+00 1.299391221E+00 1.299221237E+00
1.300000000E+01 1.303102896E+00 1.303267659E+00 1.303157637E+00 1.302992756E+00
