N_Fe N_B T d n_FeB n_FeB_SRH
1.000000E+10 1.000E+16 335 1.500E-4 1.079904575E+00 1.099503014E+00
1.468000E+10 1.000E+16 335 1.500E-4 1.085341034E+00 1.099655626E+00
2.154000E+10 1.000E+16 335 1.500E-4 1.089614145E+00 1.099877960E+00
3.162000E+10 1.000E+16 335 1.500E-4 1.092940111E+00 1.100200780E+00
4.642000E+10 1.000E+16 335 1.500E-4 1.095578141E+00 1.100667178E+00
6.813000E+10 1.000E+16 335 1.500E-4 1.097789738E+00 1.101336109E+00
1.000000E+11 1.000E+16 335 1.500E-4 1.099821429E+00 1.102285802E+00
1.468000E+11 1.000E+16 335 1.500E-4 1.101902801E+00 1.103614555E+00
2.154000E+11 1.000E+16 335 1.500E-4 1.104245662E+00 1.105436839E+00
3.162000E+11 1.000E+16 335 1.500E-4 1.107036620E+00 1.107868625E+00
4.642000E+11 1.000E+16 335 1.500E-4 1.110416366E+00 1.111000612E+00
6.813000E+11 1.000E+16 335 1.500E-4 1.114447337E+00 1.114860089E+00
1.000000E+12 1.000E+16 335 1.500E-4 1.119084883E+00 1.119378311E+00
1.468000E+12 1.000E+16 335 1.500E-4 1.124175801E+00 1.124385490E+00
2.154000E+12 1.000E+16 335 1.500E-4 1.129495154E+00 1.129645476E+00
3.162000E+12 1.000E+16 335 1.500E-4 1.134802649E+00 1.134910654E+00
4.642000E+12 1.000E+16 335 1.500E-4 1.139885155E+00 1.139962884E+00
6.813000E+12 1.000E+16 335 1.500E-4 1.144577304E+00 1.144633416E+00
1.000000E+13 1.000E+16 335 1.500E-4 1.148772721E+00 1.148813432E+00
