T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.296600384E+00 1.232865289E+00 6.373509500E-02 1.291802498E+00 1.232054451E+00 5.974804700E-02 4.797886000E-03 8.108380000E-04
295 1.296434937E+00 1.235094628E+00 6.134030900E-02 1.292147084E+00 1.234316859E+00 5.783022500E-02 4.287853000E-03 7.777690000E-04
300 1.297317923E+00 1.237266987E+00 6.005093600E-02 1.293500603E+00 1.236507486E+00 5.699311700E-02 3.817320000E-03 7.595010000E-04
305 1.299171065E+00 1.240103441E+00 5.906762400E-02 1.295754614E+00 1.239326981E+00 5.642763300E-02 3.416451000E-03 7.764600000E-04
310 1.301772618E+00 1.242895064E+00 5.887755400E-02 1.298663542E+00 1.242065208E+00 5.659833400E-02 3.109076000E-03 8.298560000E-04
315 1.304984391E+00 1.245081263E+00 5.990312800E-02 1.302070423E+00 1.244162026E+00 5.790839700E-02 2.913968000E-03 9.192370000E-04
320 1.308580659E+00 1.247332368E+00 6.124829100E-02 1.305740317E+00 1.246263598E+00 5.947671900E-02 2.840342000E-03 1.068770000E-03
325 1.312182931E+00 1.248893058E+00 6.328987300E-02 1.309285962E+00 1.247627985E+00 6.165797700E-02 2.896969000E-03 1.265073000E-03
330 1.315701246E+00 1.249160060E+00 6.654118600E-02 1.312617613E+00 1.247670999E+00 6.494661400E-02 3.083633000E-03 1.489061000E-03
335 1.318392885E+00 1.248864090E+00 6.952879500E-02 1.315001364E+00 1.247089426E+00 6.791193800E-02 3.391521000E-03 1.774664000E-03
340 1.319951938E+00 1.247454657E+00 7.249728100E-02 1.316138567E+00 1.245351095E+00 7.078747200E-02 3.813371000E-03 2.103562000E-03
