N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.023756227E+00 1.021523573E+00 1.020190854E+00 1.019456280E+00
1.600000000E+01 1.269271580E+00 1.268802806E+00 1.266786117E+00 1.267736515E+00
1.700000000E+01 1.352204982E+00 1.351734403E+00 1.351000869E+00 1.351246812E+00
1.549996187E+01 1.148414355E+00 1.151633040E+00 1.154627879E+00 1.155505097E+00
1.649996187E+01 1.309913038E+00 1.310276862E+00 1.309963663E+00 1.309828010E+00
1.674996808E+01 1.330793403E+00 1.329473968E+00 1.329733859E+00 1.329438814E+00
1.624993176E+01 1.291433517E+00 1.291046567E+00 1.290624866E+00 1.290094862E+00
1.574996808E+01 1.232656638E+00 1.232805825E+00 1.232723675E+00 1.233206385E+00
1.524993176E+01 1.015651385E+00 1.014753957E+00 1.014255954E+00 1.013989382E+00
