N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.061297028E+00 1.070326316E+00 1.075726196E+00 1.076904384E+00
1.600000000E+01 1.269382872E+00 1.268640255E+00 1.268116191E+00 1.267658658E+00
1.700000000E+01 1.343085415E+00 1.342672906E+00 1.341156679E+00 1.341523127E+00
1.549996187E+01 1.229864192E+00 1.228831291E+00 1.229496382E+00 1.229628040E+00
1.649996187E+01 1.300984273E+00 1.300926084E+00 1.300859838E+00 1.300981967E+00
1.674996808E+01 1.321251830E+00 1.319514880E+00 1.319704413E+00 1.319833620E+00
1.624993176E+01 1.284826747E+00 1.284227573E+00 1.284115959E+00 1.283711221E+00
1.574996808E+01 1.252822762E+00 1.251799228E+00 1.251299481E+00 1.251790376E+00
1.524993176E+01 1.181038777E+00 1.184215852E+00 1.185441229E+00 1.185957847E+00
