N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.195774731E+00 1.196902568E+00 1.197146684E+00 1.195805424E+00
1.600000000E+01 1.264443561E+00 1.263996235E+00 1.263778788E+00 1.262541005E+00
1.700000000E+01 1.341222404E+00 1.340352510E+00 1.339214830E+00 1.339756656E+00
1.549996187E+01 1.237321571E+00 1.235831423E+00 1.236218553E+00 1.235893055E+00
1.649996187E+01 1.297262474E+00 1.296419967E+00 1.296565528E+00 1.296471593E+00
1.674996808E+01 1.317962314E+00 1.315957759E+00 1.316501326E+00 1.316696984E+00
1.624993176E+01 1.279370179E+00 1.279157367E+00 1.278964708E+00 1.278941081E+00
1.574996808E+01 1.250725330E+00 1.250182542E+00 1.249041553E+00 1.249194395E+00
1.524993176E+01 1.221614311E+00 1.221106160E+00 1.221099029E+00 1.220821346E+00
