N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.175139948E+00 1.177549215E+00 1.178590977E+00 1.177638381E+00
1.600000000E+01 1.265712512E+00 1.265112876E+00 1.264583176E+00 1.264035391E+00
1.700000000E+01 1.340851750E+00 1.340306454E+00 1.338752297E+00 1.339437457E+00
1.549996187E+01 1.237076753E+00 1.235571311E+00 1.236092013E+00 1.235831840E+00
1.649996187E+01 1.298082373E+00 1.297036928E+00 1.297103277E+00 1.297162117E+00
1.674996808E+01 1.318172064E+00 1.316139273E+00 1.316639952E+00 1.316915465E+00
1.624993176E+01 1.280562357E+00 1.280146441E+00 1.280065030E+00 1.280114758E+00
1.574996808E+01 1.251757766E+00 1.251261070E+00 1.250179567E+00 1.250341060E+00
1.524993176E+01 1.216726532E+00 1.216552599E+00 1.216721408E+00 1.216570434E+00
