N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.020042288E+00 1.018516145E+00 1.017632534E+00 1.017152561E+00
1.600000000E+01 1.271085691E+00 1.270462584E+00 1.269851452E+00 1.269427431E+00
1.700000000E+01 1.348635245E+00 1.348460464E+00 1.347218299E+00 1.347231633E+00
1.549996187E+01 1.193264340E+00 1.194158863E+00 1.195909888E+00 1.196263561E+00
1.649996187E+01 1.306833649E+00 1.307182204E+00 1.306751042E+00 1.306813793E+00
1.674996808E+01 1.327303447E+00 1.325837714E+00 1.325854965E+00 1.325791747E+00
1.624993176E+01 1.289675760E+00 1.289270266E+00 1.288855890E+00 1.288531600E+00
1.574996808E+01 1.245243361E+00 1.244811101E+00 1.244445305E+00 1.244818707E+00
1.524993176E+01 1.061717587E+00 1.071186389E+00 1.076404702E+00 1.078201065E+00
