N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 -4.000591000E-03 -4.210796000E-03 -4.229527000E-03 -4.049821000E-03 -3.651912000E-03 -3.003830000E-03 -2.067745000E-03 -8.142070000E-04 7.552310000E-04 2.573926000E-03 4.518752000E-03 6.426760000E-03 8.091832000E-03 9.409267000E-03 1.030366000E-02 1.078029100E-02 1.086969000E-02 1.063618200E-02 1.014141300E-02
1.600000000E+01 2.908324100E-02 2.975510200E-02 3.033462600E-02 3.078924800E-02 3.110674200E-02 3.128911600E-02 3.134601000E-02 3.129153500E-02 3.114154900E-02 3.093142000E-02 3.070012000E-02 3.049643500E-02 3.037765700E-02 3.037690500E-02 3.049664200E-02 3.070541800E-02 3.095068800E-02 3.117639900E-02 3.135190000E-02
1.700000000E+01 4.158489300E-02 4.318374900E-02 4.501265900E-02 4.709738400E-02 4.933824000E-02 5.159653800E-02 5.372093600E-02 5.562040900E-02 5.729642400E-02 5.882365000E-02 6.032016600E-02 6.184962600E-02 6.343705400E-02 6.499808500E-02 6.642579800E-02 6.762776400E-02 6.850448200E-02 6.905195500E-02 6.926042700E-02
1.549996187E+01 2.296992300E-02 2.274900100E-02 2.258968700E-02 2.249238800E-02 2.245484100E-02 2.247510100E-02 2.255249300E-02 2.268654300E-02 2.287414500E-02 2.309166300E-02 2.334810200E-02 2.359961700E-02 2.380846500E-02 2.393244800E-02 2.394827100E-02 2.384579700E-02 2.363455200E-02 2.333930900E-02 2.298284600E-02
1.649996187E+01 4.446612000E-02 4.629338800E-02 4.816680300E-02 4.990695700E-02 5.133903400E-02 5.234594200E-02 5.289569300E-02 5.304274800E-02 5.291205500E-02 5.267239200E-02 5.250075200E-02 5.254015400E-02 5.286054800E-02 5.344100700E-02 5.418675600E-02 5.497653400E-02 5.569877800E-02 5.626579000E-02 5.664891700E-02
1.674996808E+01 4.625061100E-02 4.816963100E-02 5.027130100E-02 5.241258200E-02 5.440419200E-02 5.604693300E-02 5.723614100E-02 5.799176900E-02 5.842354200E-02 5.875413700E-02 5.916220100E-02 5.977215000E-02 6.061904900E-02 6.163188300E-02 6.271049800E-02 6.370389300E-02 6.450954100E-02 6.506001600E-02 6.535748900E-02
1.624993176E+01 3.709047500E-02 3.843217200E-02 3.969401900E-02 4.076324400E-02 4.156335700E-02 4.206203000E-02 4.226567000E-02 4.221219800E-02 4.196756800E-02 4.161569500E-02 4.128350500E-02 4.106995600E-02 4.107090700E-02 4.130512500E-02 4.173166100E-02 4.226312700E-02 4.281175500E-02 4.329020000E-02 4.365646800E-02
1.574996808E+01 2.597188900E-02 2.606436500E-02 2.613832600E-02 2.619520800E-02 2.623747100E-02 2.626775900E-02 2.628824500E-02 2.630021900E-02 2.630387200E-02 2.629850500E-02 2.628316300E-02 2.625345300E-02 2.621564700E-02 2.617830900E-02 2.613658200E-02 2.608662700E-02 2.602224600E-02 2.593181000E-02 2.581130000E-02
1.524993176E+01 1.376002900E-02 1.344914400E-02 1.326013700E-02 1.318780900E-02 1.322970300E-02 1.338843100E-02 1.367071800E-02 1.408298900E-02 1.461788800E-02 1.526659000E-02 1.598050800E-02 1.668878200E-02 1.732160400E-02 1.780457300E-02 1.808437500E-02 1.813770400E-02 1.797400900E-02 1.762711900E-02 1.715678200E-02
