X Y Xfit Yfit
1.2384700E+1 9.9454200E+1 1.4972376E+1 9.3697340E+1
1.3667000E+1 1.0868800E+2 1.5590432E+1 1.0309619E+2
1.5107600E+1 1.1884300E+2 1.6334900E+1 1.1342452E+2
1.6617400E+1 1.2995700E+2 1.7230823E+1 1.2477026E+2
1.8307900E+1 1.4211900E+2 1.8307900E+1 1.3722848E+2
2.0101100E+1 1.5538100E+2 1.9601217E+1 1.5090163E+2
2.2214800E+1 1.6989600E+2 2.1152069E+1 1.6589976E+2
2.4643000E+1 1.8576900E+2 2.3008831E+1 1.8234048E+2
2.7318700E+1 2.0314500E+2 2.5227870E+1 2.0034896E+2
3.0390600E+1 2.2214700E+2 2.7874464E+1 2.2005756E+2
3.3826600E+1 2.4287600E+2 3.1023676E+1 2.4160542E+2
3.7686800E+1 2.6552300E+2 3.4761113E+1 2.6513773E+2
4.2061900E+1 2.9022400E+2 3.9183496E+1 2.9080479E+2
4.7187500E+1 3.1718400E+2 4.4398933E+1 3.1876093E+2
5.2986200E+1 3.4659900E+2 5.0526781E+1 3.4916316E+2
5.9485100E+1 3.7858100E+2 5.7696992E+1 3.8216995E+2
6.7068500E+1 4.1345400E+2 6.6048849E+1 4.1794004E+2
7.5729000E+1 4.5141900E+2 7.5729000E+1 4.5663155E+2
8.5748800E+1 4.9269700E+2 8.6888895E+1 4.9840192E+2
9.6977400E+1 5.3720800E+2 9.9681650E+1 5.4340864E+2
1.0997900E+2 5.8559100E+2 1.1425860E+2 5.9181110E+2
1.2466300E+2 6.3812500E+2 1.3076608E+2 6.4377449E+2
1.4150500E+2 6.9456300E+2 1.4934268E+2 6.9947447E+2
1.6071200E+2 7.5566500E+2 1.7011788E+2 7.5910433E+2
1.8276600E+2 8.2134800E+2 1.9321242E+2 8.2288268E+2
2.0767000E+2 8.9185600E+2 2.1874122E+2 8.9106243E+2
2.3540100E+2 9.6747300E+2 2.4681883E+2 9.6393942E+2
2.6622800E+2 1.0486300E+3 2.7756790E+2 1.0418606E+3
3.0103100E+2 1.1355300E+3 3.1113015E+2 1.1252303E+3
3.3934200E+2 1.2270200E+3 3.4767958E+2 1.2145145E+3
3.8297700E+2 1.3253000E+3 3.8743725E+2 1.3102423E+3
4.3068700E+2 1.4299700E+3 4.3068700E+2 1.4130043E+3
4.8150200E+2 1.5391400E+3 4.7779153E+2 1.5234478E+3
5.3751600E+2 1.6596000E+3 5.2920839E+2 1.6422699E+3
5.9899500E+2 1.7847900E+3 5.8550582E+2 1.7702075E+3
6.6673200E+2 1.9174200E+3 6.4737811E+2 1.9080242E+3
7.4105800E+2 2.0603500E+3 7.1566089E+2 2.0564954E+3
8.1943700E+2 2.2132100E+3 7.9134617E+2 2.2163898E+3
9.0168300E+2 2.3791300E+3 8.7559722E+2 2.3884478E+3
9.9868000E+2 2.5577100E+3 9.6976309E+2 2.5733548E+3
1.1053200E+3 2.7427000E+3 1.0753920E+3 2.7717097E+3
1.2193800E+3 2.9478600E+3 1.1942429E+3 2.9839870E+3
1.3446700E+3 3.1689300E+3 1.3282935E+3 3.2104905E+3
1.4872100E+3 3.4030700E+3 1.4797420E+3 3.4512998E+3
1.6411300E+3 3.6496900E+3 1.6510012E+3 3.7062072E+3
1.8277300E+3 3.9220400E+3 1.8446792E+3 3.9746464E+3
2.0404100E+3 4.2043700E+3 2.0635441E+3 4.2556135E+3
2.2700300E+3 4.4944000E+3 2.3104675E+3 4.5475847E+3
2.5387100E+3 4.8071000E+3 2.5883413E+3 4.8484331E+3
2.8374100E+3 5.1242200E+3 2.8999654E+3 5.1553556E+3
3.1808300E+3 5.4480900E+3 3.2479004E+3 5.4648141E+3
3.5599500E+3 5.7784500E+3 3.6342911E+3 5.7725107E+3
3.9960700E+3 6.0912000E+3 4.0606625E+3 6.0734057E+3
4.4584700E+3 6.3907000E+3 4.5276953E+3 6.3617912E+3
4.9753500E+3 6.6815800E+3 5.0350104E+3 6.6314402E+3
5.5298100E+3 6.9339400E+3 5.5809717E+3 6.8758272E+3
6.1366800E+3 7.1540200E+3 6.1625495E+3 7.0884251E+3
6.7752600E+3 7.3430400E+3 6.7752600E+3 7.2630580E+3
7.4291100E+3 7.4773800E+3 7.4132213E+3 7.3942871E+3
8.1059900E+3 7.5502800E+3 8.0693249E+3 7.4777860E+3
8.7726800E+3 7.5660100E+3 8.7355307E+3 7.5106645E+3
9.4600600E+3 7.5217800E+3 9.4032548E+3 7.4916953E+3
1.0139500E+4 7.4463700E+3 1.0063826E+4 7.4214129E+3
1.0792600E+4 7.3020700E+3 1.0708940E+4 7.3020700E+3
1.1415100E+4 7.1345500E+3 1.1331073E+4 7.1374587E+3
1.1983400E+4 6.9129700E+3 1.1923841E+4 6.9326155E+3
1.2506900E+4 6.6666600E+3 1.2482183E+4 6.6934698E+3
1.3002500E+4 6.3903900E+3 1.3002500E+4 6.4264457E+3
1.3486900E+4 6.0947900E+3 1.3482605E+4 6.1381062E+3
1.3898100E+4 5.8180400E+3 1.3921634E+4 5.8348211E+3
1.4298200E+4 5.5393200E+3 1.4319861E+4 5.5225228E+3
1.4635900E+4 5.1961500E+3 1.4678489E+4 5.2065254E+3
1.4941200E+4 4.8974200E+3 1.4999424E+4 4.8914282E+3
