X Y Xfit Yfit
1.1932900E+1 1.3685200E+2 1.2272079E+1 1.3632145E+2
1.3239600E+1 1.4991400E+2 1.3435921E+1 1.4948531E+2
1.4642400E+1 1.6428700E+2 1.4748971E+1 1.6391365E+2
1.6232800E+1 1.8004200E+2 1.6232800E+1 1.7972609E+2
1.7908600E+1 1.9734100E+2 1.7912396E+1 1.9705303E+2
1.9823800E+1 2.1627300E+2 1.9816720E+1 2.1603650E+2
2.2015400E+1 2.3708600E+2 2.1979339E+1 2.3683098E+2
2.4520500E+1 2.5980900E+2 2.4439144E+1 2.5960424E+2
2.7324100E+1 2.8465300E+2 2.7241153E+1 2.8453818E+2
3.0571600E+1 3.1178800E+2 3.0437408E+1 3.1182962E+2
3.4220200E+1 3.4169100E+2 3.4087934E+1 3.4169100E+2
3.8349600E+1 3.7424700E+2 3.8261764E+1 3.7435101E+2
4.3205900E+1 4.0997600E+2 4.3037979E+1 4.1005507E+2
4.8642700E+1 4.4879300E+2 4.8506699E+1 4.4906560E+2
5.4922700E+1 4.9153100E+2 5.4769957E+1 4.9166209E+2
6.1890900E+1 5.3773800E+2 6.1942327E+1 5.3814093E+2
7.0156800E+1 5.8843000E+2 7.0151142E+1 5.8881506E+2
7.9757800E+1 6.4327800E+2 7.9536089E+1 6.4401333E+2
9.0199100E+1 7.0332300E+2 9.0248000E+1 7.0408001E+2
1.0234300E+2 7.6902100E+2 1.0244653E+2 7.6937449E+2
1.1590400E+2 8.3958300E+2 1.1629652E+2 8.4027135E+2
1.3196300E+2 9.1620900E+2 1.3196300E+2 9.1716243E+2
1.4886600E+2 9.9947800E+2 1.4960479E+2 1.0004598E+3
1.6846500E+2 1.0896200E+3 1.6936722E+2 1.0906027E+3
1.9082200E+2 1.1876100E+3 1.9137470E+2 1.1880675E+3
2.1502500E+2 1.2930300E+3 2.1572449E+2 1.2933823E+3
2.4203800E+2 1.4074600E+3 2.4248347E+2 1.4071463E+3
2.7159400E+2 1.5310200E+3 2.7168989E+2 1.5300527E+3
3.0388000E+2 1.6645200E+3 3.0336201E+2 1.6629147E+3
3.3684700E+2 1.8081900E+3 3.3751495E+2 1.8066911E+3
3.7451900E+2 1.9646500E+3 3.7418584E+2 1.9625092E+3
4.1346600E+2 2.1318500E+3 4.1346600E+2 2.1316814E+3
4.5689100E+2 2.3195200E+3 4.5553779E+2 2.3157144E+3
5.0619700E+2 2.5188200E+3 5.0071290E+2 2.5163095E+3
5.5364800E+2 2.7338100E+3 5.4946911E+2 2.7353547E+3
6.0782700E+2 2.9691400E+3 6.0248368E+2 2.9749115E+3
6.6551500E+2 3.2283000E+3 6.6066270E+2 3.2371989E+3
7.3094200E+2 3.5180000E+3 7.2516758E+2 3.5245765E+3
8.0112800E+2 3.8305100E+3 7.9744097E+2 3.8395285E+3
8.8626900E+2 4.1670200E+3 8.7923470E+2 4.1846493E+3
9.7160300E+2 4.5439800E+3 9.7264255E+2 4.5626278E+3
1.0781700E+3 4.9512000E+3 1.0801403E+3 4.9762308E+3
1.2049200E+3 5.3959000E+3 1.2046342E+3 5.4282791E+3
1.3364500E+3 5.9062500E+3 1.3495189E+3 5.9216146E+3
1.4993300E+3 6.4409100E+3 1.5187442E+3 6.4590533E+3
1.6825900E+3 7.0223700E+3 1.7168895E+3 7.0433188E+3
1.8915500E+3 7.6441400E+3 1.9492436E+3 7.6769519E+3
2.2001100E+3 8.3943700E+3 2.2218843E+3 8.3621890E+3
2.4958500E+3 9.1013700E+3 2.5417540E+3 9.1008052E+3
2.8638900E+3 9.9007200E+3 2.9167204E+3 9.8939157E+3
3.2880400E+3 1.0770100E+4 3.3556088E+3 1.0741726E+4
3.8219500E+3 1.1654000E+4 3.8681940E+3 1.1643241E+4
4.4036200E+3 1.2651900E+4 4.4651289E+3 1.2595918E+4
5.0964300E+3 1.3669600E+4 5.1577789E+3 1.3595279E+4
5.9254000E+3 1.4728400E+4 5.9579497E+3 1.4634510E+4
6.8669700E+3 1.5799100E+4 6.8774629E+3 1.5704049E+4
7.9319100E+3 1.6968700E+4 7.9275733E+3 1.6791246E+4
9.1505800E+3 1.8005600E+4 9.1181983E+3 1.7880111E+4
1.0538900E+4 1.9043300E+4 1.0456996E+4 1.8951276E+4
1.2064400E+4 2.0125700E+4 1.1948306E+4 1.9982210E+4
1.3849300E+4 2.0947800E+4 1.3592069E+4 2.0947800E+4
1.5635400E+4 2.1851900E+4 1.5382811E+4 2.1821315E+4
1.7566600E+4 2.2585800E+4 1.7308910E+4 2.2575794E+4
1.9652200E+4 2.3221700E+4 1.9352246E+4 2.3185735E+4
2.1698300E+4 2.3684700E+4 2.1488421E+4 2.3628979E+4
2.3888100E+4 2.3685700E+4 2.3687722E+4 2.3888550E+4
2.6098800E+4 2.3513400E+4 2.5916513E+4 2.3954156E+4
2.8088100E+4 2.3419100E+4 2.8139379E+4 2.3823173E+4
3.0250900E+4 2.2951400E+4 3.0321226E+4 2.3500885E+4
3.2546900E+4 2.2710200E+4 3.2429589E+4 2.2999978E+4
3.4580800E+4 2.2358700E+4 3.4436421E+4 2.2339355E+4
3.6339700E+4 2.1472700E+4 3.6319437E+4 2.1542474E+4
3.7955200E+4 2.0547700E+4 3.8062739E+4 2.0635485E+4
3.9420600E+4 1.9645400E+4 3.9656830E+4 1.9645400E+4
