X Y Xfit Yfit
1.2091700E+1 1.0751900E+2 1.2211492E+1 1.0719003E+2
1.3358500E+1 1.1762700E+2 1.3367869E+1 1.1734877E+2
1.4701100E+1 1.2870200E+2 1.4660463E+1 1.2846553E+2
1.6186500E+1 1.4079600E+2 1.6107309E+1 1.4062945E+2
1.7811600E+1 1.5406300E+2 1.7729117E+1 1.5393765E+2
1.9570100E+1 1.6853800E+2 1.9549697E+1 1.6849585E+2
2.1629700E+1 1.8441900E+2 2.1596443E+1 1.8441900E+2
2.3933900E+1 2.0189700E+2 2.3900903E+1 2.0183198E+2
2.6537800E+1 2.2089500E+2 2.6499428E+1 2.2087024E+2
2.9433900E+1 2.4171400E+2 2.9433900E+1 2.4168047E+2
3.2707400E+1 2.6434100E+2 3.2752576E+1 2.6442123E+2
3.6439300E+1 2.8927900E+2 3.6511013E+1 2.8926351E+2
4.0642800E+1 3.1642900E+2 4.0773098E+1 3.1639127E+2
4.5491100E+1 3.4603600E+2 4.5612162E+1 3.4600175E+2
5.0872200E+1 3.7828700E+2 5.1112157E+1 3.7830566E+2
5.7130900E+1 4.1372200E+2 5.7368856E+1 4.1352720E+2
6.4235200E+1 4.5206000E+2 6.4491020E+1 4.5190375E+2
7.2471300E+1 4.9377200E+2 7.2601414E+1 4.9368511E+2
8.1730700E+1 5.3948800E+2 8.1837581E+1 5.3913258E+2
9.2269700E+1 5.8903300E+2 9.2352148E+1 5.8851750E+2
1.0435400E+2 6.4250900E+2 1.0431241E+2 6.4211922E+2
1.1787900E+2 7.0057600E+2 1.1789904E+2 7.0022334E+2
1.3342100E+2 7.6311900E+2 1.3330330E+2 7.6311900E+2
1.5093600E+2 8.3089000E+2 1.5072281E+2 8.3109741E+2
1.7078300E+2 9.0450100E+2 1.7035512E+2 9.0445045E+2
1.9287100E+2 9.8401700E+2 1.9238931E+2 9.8347153E+2
2.1778400E+2 1.0682700E+3 2.1699543E+2 1.0684587E+3
2.4446100E+2 1.1595700E+3 2.4431248E+2 1.1597219E+3
2.7429500E+2 1.2565700E+3 2.7443590E+2 1.2575956E+3
3.0717400E+2 1.3616200E+3 3.0740636E+2 1.3624568E+3
3.4226900E+2 1.4737100E+3 3.4320225E+2 1.4747498E+3
3.8027800E+2 1.5935300E+3 3.8173854E+2 1.5950168E+3
4.2135200E+2 1.7229900E+3 4.2287462E+2 1.7239317E+3
4.6323000E+2 1.8637700E+3 4.6643291E+2 1.8623340E+3
5.0996300E+2 2.0112600E+3 5.1222854E+2 2.0112600E+3
5.6048900E+2 2.1704800E+3 5.6010836E+2 2.1719647E+3
6.0940500E+2 2.3456500E+3 6.0999587E+2 2.3459336E+3
6.6202800E+2 2.5351600E+3 6.6193759E+2 2.5348823E+3
7.1725600E+2 2.7410300E+3 7.1614596E+2 2.7407441E+3
7.7666700E+2 2.9659000E+3 7.7303569E+2 2.9656508E+3
8.3426400E+2 3.2108900E+3 8.3325174E+2 3.2119080E+3
8.9858400E+2 3.4861600E+3 8.9768999E+2 3.4819725E+3
9.6677600E+2 3.7821600E+3 9.6751286E+2 3.7784313E+3
1.0525600E+3 4.0982700E+3 1.0441638E+3 4.1039868E+3
1.1270000E+3 4.4630600E+3 1.1293843E+3 4.4614463E+3
1.2289400E+3 4.8551300E+3 1.2252362E+3 4.8537138E+3
1.3295400E+3 5.2808400E+3 1.3341340E+3 5.2837836E+3
1.4586900E+3 5.7459200E+3 1.4588849E+3 5.7547290E+3
1.6001900E+3 6.2599000E+3 1.6027421E+3 6.2696851E+3
1.7658100E+3 6.8270700E+3 1.7694676E+3 6.8318208E+3
1.9540500E+3 7.4438500E+3 1.9634046E+3 7.4442921E+3
2.1854100E+3 8.1101800E+3 2.1895596E+3 8.1101800E+3
2.4415600E+3 8.8429600E+3 2.4536906E+3 8.8324014E+3
2.7487900E+3 9.6304400E+3 2.7623940E+3 9.6135833E+3
3.1235100E+3 1.0475300E+4 3.1231925E+3 1.0455911E+4
3.5356700E+3 1.1385900E+4 3.5446054E+3 1.1360920E+4
4.0192900E+3 1.2372500E+4 4.0362005E+3 1.2329257E+4
4.6086000E+3 1.3395700E+4 4.6086000E+3 1.3360365E+4
5.2855100E+3 1.4460500E+4 5.2734342E+3 1.4452142E+4
6.0645800E+3 1.5609700E+4 6.0432074E+3 1.5600531E+4
6.9674100E+3 1.6883400E+4 6.9310571E+3 1.6799093E+4
8.0310100E+3 1.8075500E+4 7.9503668E+3 1.8038554E+4
9.2294900E+3 1.9337000E+4 9.1142287E+3 1.9306410E+4
1.0509000E+4 2.0563900E+4 1.0434699E+4 2.0586578E+4
1.1924000E+4 2.1789200E+4 1.1921872E+4 2.1859227E+4
1.3579100E+4 2.2938400E+4 1.3582852E+4 2.3100893E+4
1.5389300E+4 2.4184200E+4 1.5420501E+4 2.4284810E+4
1.7259300E+4 2.5250000E+4 1.7432387E+4 2.5381790E+4
1.9367900E+4 2.6209800E+4 1.9609676E+4 2.6361386E+4
2.1548600E+4 2.6946100E+4 2.1936569E+4 2.7193581E+4
2.3903600E+4 2.7746300E+4 2.4390093E+4 2.7850695E+4
2.6312500E+4 2.8110700E+4 2.6940647E+4 2.8309442E+4
2.8657500E+4 2.8586500E+4 2.9553145E+4 2.8552811E+4
3.0943900E+4 2.8672600E+4 3.2188810E+4 2.8571562E+4
3.3684500E+4 2.8349000E+4 3.4807571E+4 2.8365067E+4
3.5920500E+4 2.8493300E+4 3.7370342E+4 2.7941351E+4
3.8111500E+4 2.8100900E+4 3.9841408E+4 2.7316365E+4
