N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.194263087E+00 1.191760365E+00 1.189301016E+00 1.186938654E+00
1.016672606E+01 1.195216396E+00 1.192574224E+00 1.190024004E+00 1.187599348E+00
1.033324570E+01 1.195914445E+00 1.193168405E+00 1.190553887E+00 1.188088385E+00
1.049996187E+01 1.196423903E+00 1.193606190E+00 1.190951449E+00 1.188464943E+00
1.066670514E+01 1.196800850E+00 1.193939520E+00 1.191266342E+00 1.188777675E+00
1.083333839E+01 1.197091227E+00 1.194211129E+00 1.191540140E+00 1.189068436E+00
1.100000000E+01 1.197333006E+00 1.194457513E+00 1.191809867E+00 1.189376070E+00
1.116672606E+01 1.197559114E+00 1.194712264E+00 1.192111480E+00 1.189739835E+00
1.133324570E+01 1.197800683E+00 1.195021903E+00 1.192509947E+00 1.190202141E+00
1.149996187E+01 1.198090245E+00 1.195414930E+00 1.192992252E+00 1.190809982E+00
1.166670514E+01 1.198464805E+00 1.195906280E+00 1.193633239E+00 1.191614540E+00
1.183333839E+01 1.198968477E+00 1.196580976E+00 1.194486250E+00 1.192668675E+00
1.200000000E+01 1.199654268E+00 1.197471574E+00 1.195607667E+00 1.194022961E+00
1.216672606E+01 1.200584332E+00 1.198655983E+00 1.197067344E+00 1.195721634E+00
1.233324570E+01 1.201828007E+00 1.200202935E+00 1.198890480E+00 1.197798866E+00
1.249996187E+01 1.203456886E+00 1.202161615E+00 1.201143840E+00 1.200274073E+00
1.266670514E+01 1.205536061E+00 1.204588352E+00 1.203812905E+00 1.203145728E+00
1.283333839E+01 1.208099746E+00 1.207484614E+00 1.206923286E+00 1.206388414E+00
1.300000000E+01 1.211180717E+00 1.210827941E+00 1.210416927E+00 1.209958580E+00
