N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.199330751E+00 1.197072844E+00 1.194954700E+00 1.192976046E+00
1.016672606E+01 1.200618164E+00 1.198190160E+00 1.195957193E+00 1.193899255E+00
1.033324570E+01 1.201575966E+00 1.199014391E+00 1.196695021E+00 1.194580655E+00
1.049996187E+01 1.202281855E+00 1.199623063E+00 1.197244922E+00 1.195096347E+00
1.066670514E+01 1.202804935E+00 1.200082238E+00 1.197670953E+00 1.195509426E+00
1.083333839E+01 1.203204023E+00 1.200447332E+00 1.198026967E+00 1.195873628E+00
1.100000000E+01 1.203528658E+00 1.200765736E+00 1.198360258E+00 1.196237548E+00
1.116672606E+01 1.203821830E+00 1.201080405E+00 1.198715592E+00 1.196648950E+00
1.133324570E+01 1.204123605E+00 1.201433851E+00 1.199159214E+00 1.197167093E+00
1.149996187E+01 1.204475076E+00 1.201872134E+00 1.199710287E+00 1.197832241E+00
1.166670514E+01 1.204922380E+00 1.202448397E+00 1.200423889E+00 1.198719489E+00
1.183333839E+01 1.205520321E+00 1.203225227E+00 1.201385070E+00 1.199885492E+00
1.200000000E+01 1.206334974E+00 1.204274819E+00 1.202662446E+00 1.201400962E+00
1.216672606E+01 1.207443889E+00 1.205675331E+00 1.204324087E+00 1.203321317E+00
1.233324570E+01 1.208932127E+00 1.207502336E+00 1.206423485E+00 1.205681362E+00
1.249996187E+01 1.210882400E+00 1.209815693E+00 1.209019702E+00 1.208499924E+00
1.266670514E+01 1.213359462E+00 1.212645082E+00 1.212090963E+00 1.211722647E+00
1.283333839E+01 1.216392513E+00 1.215978247E+00 1.215609356E+00 1.215354013E+00
1.300000000E+01 1.219963819E+00 1.219766756E+00 1.219519846E+00 1.219322734E+00
