T d154 d184 d214 d244
d 150 180 210 240
290 1.234612048E+00 1.232414211E+00 1.232134839E+00 1.231827186E+00
295 1.234720586E+00 1.232712776E+00 1.232623127E+00 1.232240237E+00
300 1.234854803E+00 1.233040706E+00 1.233204092E+00 1.232727914E+00
305 1.234353460E+00 1.232548383E+00 1.232879870E+00 1.232502726E+00
310 1.231732815E+00 1.230125989E+00 1.230631068E+00 1.230491070E+00
315 1.224651025E+00 1.223447532E+00 1.224138495E+00 1.224359683E+00
320 1.209109007E+00 1.208752898E+00 1.210148347E+00 1.210652100E+00
325 1.178530456E+00 1.179828578E+00 1.182512857E+00 1.183829642E+00
330 1.123750558E+00 1.127961423E+00 1.132883968E+00 1.135706197E+00
335 1.035795844E+00 1.044732063E+00 1.052951190E+00 1.058011879E+00
340 1.012664860E+00 1.011703560E+00 1.011126460E+00 1.010777487E+00
