fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_290 001_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.607509392E-16 1.000000000E+20 1.255307767E+00 6.941399174E-17 6.931373266E-04 
001_290_SRH 001_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.396322485E-17 1.000000000E+20 1.306897897E+00 7.023738516E-17 4.667724666E-03 
002_290 002_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.660627080E-16 1.000000000E+20 1.262081195E+00 1.011312583E-16 9.655357585E-04 
002_290_SRH 002_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.033964212E-17 1.000000000E+20 1.307102960E+00 1.031172140E-16 4.688067005E-03 
003_290 003_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.737982792E-16 1.000000000E+20 1.268301500E+00 1.479186090E-16 1.306994980E-03 
003_290_SRH 003_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.952633118E-17 1.000000000E+20 1.307400660E+00 1.514041022E-16 4.717646724E-03 
004_290 004_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.849820564E-16 1.000000000E+20 1.274296478E+00 2.169845987E-16 1.715544898E-03 
004_290_SRH 004_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.265292750E-17 1.000000000E+20 1.307831073E+00 2.223346638E-16 4.760475463E-03 
005_290 005_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.009604158E-16 1.000000000E+20 1.280217681E+00 3.189909240E-16 2.180529014E-03 
005_290_SRH 005_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.119190830E-17 1.000000000E+20 1.308449455E+00 3.265630454E-16 4.822109500E-03 
006_290 006_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.233982367E-16 1.000000000E+20 1.286082764E+00 4.696838362E-16 2.684766091E-03 
006_290_SRH 006_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.695606952E-17 1.000000000E+20 1.309329781E+00 4.797938554E-16 4.910037357E-03 
007_290 007_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.541807751E-16 1.000000000E+20 1.291850836E+00 6.923022818E-16 3.210346933E-03 
007_290_SRH 007_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.219908602E-16 1.000000000E+20 1.310566983E+00 7.052125095E-16 5.033955679E-03 
008_290 008_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.951747784E-16 1.000000000E+20 1.297503217E+00 1.021169116E-15 3.745553854E-03 
008_290_SRH 008_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.683035602E-16 1.000000000E+20 1.312275376E+00 1.037113709E-15 5.205693082E-03 
009_290 009_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.478480115E-16 1.000000000E+20 1.303093423E+00 1.507086083E-15 4.289132372E-03 
009_290_SRH 009_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.274231405E-16 1.000000000E+20 1.314579890E+00 1.526330413E-15 5.438425374E-03 
010_290 010_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.128624816E-16 1.000000000E+20 1.308745575E+00 2.225443412E-15 4.849554631E-03 
010_290_SRH 010_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 2.999211964E-16 1.000000000E+20 1.317597016E+00 2.248356603E-15 5.744827045E-03 
011_290 011_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.898960407E-16 1.000000000E+20 1.314608715E+00 3.288347815E-15 5.439798921E-03 
011_290_SRH 011_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 3.851894691E-16 1.000000000E+20 1.321406055E+00 3.315463031E-15 6.134133525E-03 
012_290 012_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.778026583E-16 1.000000000E+20 1.320810291E+00 4.862974247E-15 6.071433955E-03 
012_290_SRH 012_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 4.816412782E-16 1.000000000E+20 1.326033027E+00 4.895004181E-15 6.609985260E-03 
013_290 013_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 6.756545803E-16 1.000000000E+20 1.327378027E+00 7.197275585E-15 6.745267427E-03 
013_290_SRH 013_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 5.878290917E-16 1.000000000E+20 1.331402423E+00 7.235152002E-15 7.163889966E-03 
014_290 014_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.830642791E-16 1.000000000E+20 1.334226970E+00 1.065954004E-14 7.457909683E-03 
014_290_SRH 014_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 7.029483083E-16 1.000000000E+20 1.337339449E+00 1.070439194E-14 7.784125107E-03 
015_290 015_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.999868996E-16 1.000000000E+20 1.341269216E+00 1.579686168E-14 8.197806531E-03 
015_290_SRH 015_290_srh.dat 290 39.98 1.000000000E+00 0.000000000E+00 8.267207859E-16 1.000000000E+20 1.343683398E+00 1.584996019E-14 8.452562614E-03 
016_290 016_290.dat 290 39.98 1.000000000E+00 0.000000000E+00 1.026435060E-15 1.000000000E+20 1.348402312E+00 2.342005382E-14 8.951693323E-03 
