d Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
150 1.500000000E+01 1.048859304E+00 1.014442921E+00 3.441638300E-02 1.042824772E+00 1.012205300E+00 3.061947200E-02 6.034532000E-03 2.237621000E-03
150 1.549996187E+01 1.012133729E+00 1.004307260E+00 7.826469000E-03 1.009756078E+00 1.003321750E+00 6.434328000E-03 2.377651000E-03 9.855100000E-04
150 1.600000000E+01 1.217275732E+00 1.099503014E+00 1.177727180E-01 1.201143873E+00 1.079904575E+00 1.212392980E-01 1.613185900E-02 1.959843900E-02
150 1.649996187E+01 1.296540498E+00 1.111313696E+00 1.852268020E-01 1.247534552E+00 1.075160542E+00 1.723740100E-01 4.900594600E-02 3.615315400E-02
150 1.700000000E+01 1.341749494E+00 1.099400185E+00 2.423493090E-01 1.236074909E+00 1.054666864E+00 1.814080450E-01 1.056745850E-01 4.473332100E-02
180 1.500000000E+01 1.048085166E+00 1.014130450E+00 3.395471600E-02 1.042935170E+00 1.012226743E+00 3.070842700E-02 5.149996000E-03 1.903707000E-03
180 1.549996187E+01 1.011100587E+00 1.003951943E+00 7.148644000E-03 1.009190802E+00 1.003164318E+00 6.026484000E-03 1.909785000E-03 7.876250000E-04
180 1.600000000E+01 1.204366267E+00 1.089771315E+00 1.145949520E-01 1.189334482E+00 1.072786358E+00 1.165481240E-01 1.503178500E-02 1.698495700E-02
180 1.649996187E+01 1.292106415E+00 1.103679281E+00 1.884271340E-01 1.242305551E+00 1.070342665E+00 1.719628860E-01 4.980086400E-02 3.333661600E-02
180 1.700000000E+01 1.337973365E+00 1.091709749E+00 2.462636160E-01 1.228178681E+00 1.050388565E+00 1.777901160E-01 1.097946840E-01 4.132118400E-02
210 1.500000000E+01 1.047482402E+00 1.013897695E+00 3.358470700E-02 1.042974223E+00 1.012234399E+00 3.073982400E-02 4.508179000E-03 1.663296000E-03
210 1.549996187E+01 1.010364126E+00 1.003701790E+00 6.662336000E-03 1.008767728E+00 1.003046139E+00 5.721589000E-03 1.596398000E-03 6.556510000E-04
210 1.600000000E+01 1.190727811E+00 1.080035869E+00 1.106919420E-01 1.176728620E+00 1.065427990E+00 1.113006300E-01 1.399919100E-02 1.460787900E-02
210 1.649996187E+01 1.287157893E+00 1.096741404E+00 1.904164890E-01 1.236707324E+00 1.065941057E+00 1.707662670E-01 5.045056900E-02 3.080034700E-02
210 1.700000000E+01 1.334228068E+00 1.085556663E+00 2.486714050E-01 1.221029051E+00 1.047009650E+00 1.740194010E-01 1.131990170E-01 3.854701300E-02
240 1.500000000E+01 1.046985636E+00 1.017068845E+00 2.991679100E-02 1.042976291E+00 1.015252089E+00 2.772420200E-02 4.009345000E-03 1.816756000E-03
240 1.549996187E+01 1.009798118E+00 1.063286842E+00 -5.348872400E-02 1.008428015E+00 1.062431416E+00 -5.400340100E-02 1.370103000E-03 8.554260000E-04
240 1.600000000E+01 1.180777704E+00 1.210607482E+00 -2.982977800E-02 1.167580791E+00 1.192156153E+00 -2.457536200E-02 1.319691300E-02 1.845132900E-02
240 1.649996187E+01 1.282459142E+00 1.223950736E+00 5.850840600E-02 1.231316838E+00 1.184976793E+00 4.634004500E-02 5.114230400E-02 3.897394300E-02
240 1.700000000E+01 1.331790562E+00 1.226340358E+00 1.054502040E-01 1.215315036E+00 1.158996127E+00 5.631890900E-02 1.164755260E-01 6.734423100E-02
