N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+17 300 2.100E-4 1.260677089E+00 1.311026420E+00
1.468000E+10 1.000E+17 300 2.100E-4 1.269178053E+00 1.311164005E+00
2.154000E+10 1.000E+17 300 2.100E-4 1.276200888E+00 1.311364328E+00
3.162000E+10 1.000E+17 300 2.100E-4 1.282279016E+00 1.311655087E+00
4.642000E+10 1.000E+17 300 2.100E-4 1.287770382E+00 1.312075105E+00
6.813000E+10 1.000E+17 300 2.100E-4 1.292874018E+00 1.312677648E+00
1.000000E+11 1.000E+17 300 2.100E-4 1.297684616E+00 1.313533589E+00
1.468000E+11 1.000E+17 300 2.100E-4 1.302264786E+00 1.314733088E+00
2.154000E+11 1.000E+17 300 2.100E-4 1.306704547E+00 1.316383469E+00
3.162000E+11 1.000E+17 300 2.100E-4 1.311143729E+00 1.318600358E+00
4.642000E+11 1.000E+17 300 2.100E-4 1.315753743E+00 1.321489652E+00
6.813000E+11 1.000E+17 300 2.100E-4 1.320693917E+00 1.325121756E+00
1.000000E+12 1.000E+17 300 2.100E-4 1.326063762E+00 1.329503620E+00
1.468000E+12 1.000E+17 300 2.100E-4 1.331898159E+00 1.334590279E+00
2.154000E+12 1.000E+17 300 2.100E-4 1.338130691E+00 1.340250110E+00
3.162000E+12 1.000E+17 300 2.100E-4 1.344631758E+00 1.346307615E+00
4.642000E+12 1.000E+17 300 2.100E-4 1.351332783E+00 1.352661811E+00
6.813000E+12 1.000E+17 300 2.100E-4 1.358126666E+00 1.359183075E+00
1.000000E+13 1.000E+17 300 2.100E-4 1.364941031E+00 1.365784376E+00
