N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -6.074785000E-03 -3.319345000E-03 -1.760924000E-03 -2.009402000E-03
1.600000000E+01 3.083573000E-02 3.065919900E-02 3.051567000E-02 2.968764400E-02
1.700000000E+01 6.563025000E-02 6.509135100E-02 6.385483000E-02 6.426836800E-02
1.549996187E+01 2.242914300E-02 2.196325700E-02 2.309287500E-02 2.343534400E-02
1.649996187E+01 5.234986500E-02 5.157236600E-02 5.160092700E-02 5.147105300E-02
1.674996808E+01 6.128288000E-02 5.952091400E-02 5.999008900E-02 6.014847800E-02
1.624993176E+01 4.006027700E-02 3.983108700E-02 3.960863100E-02 3.955143500E-02
1.574996808E+01 2.641620700E-02 2.652762500E-02 2.588583200E-02 2.648317400E-02
1.524993176E+01 1.264937600E-02 1.357482900E-02 1.464862800E-02 1.511460000E-02
