N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -6.484682100E-02 -6.511263600E-02 -6.580067500E-02 -6.587810200E-02
1.600000000E+01 2.679250000E-02 2.714551600E-02 2.693085200E-02 2.664613300E-02
1.700000000E+01 5.990347900E-02 5.965019700E-02 5.838528300E-02 5.882527700E-02
1.549996187E+01 -2.624230800E-02 -2.350435000E-02 -2.066617500E-02 -1.913024600E-02
1.649996187E+01 4.705635000E-02 4.765012100E-02 4.758959900E-02 4.752731300E-02
1.674996808E+01 5.618837800E-02 5.468704500E-02 5.513330900E-02 5.509368100E-02
1.624993176E+01 3.723767300E-02 3.738927600E-02 3.726500300E-02 3.682193400E-02
1.574996808E+01 1.206843500E-02 1.292338400E-02 1.327737200E-02 1.411389400E-02
1.524993176E+01 -1.284879970E-01 -1.173296470E-01 -1.105037950E-01 -1.070724920E-01
